Sqrt(A) (m),Rn,t (cm),Dmax (mm)
11,0.13,7,7.966
12,0.13,7,10.157
13,0.13,7,12.721
14,0.13,7,15.688
15,0.13,7,19.084
16,0.13,7,22.937
17,0.13,7,27.272
18,0.13,7,32.113
2,0.14,7,0.077
3,0.14,7,0.223
4,0.14,7,0.477
5,0.14,7,0.861
6,0.14,7,1.398
7,0.14,7,2.112
8,0.14,7,3.031
9,0.14,7,4.183
10,0.14,7,5.595
11,0.14,7,7.296
12,0.14,7,9.316
13,0.14,7,11.68
14,0.14,7,14.415
15,0.14,7,17.546
16,0.14,7,21.096
17,0.14,7,25.087
18,0.14,7,29.541
2,0.15,7,0.071
3,0.15,7,0.204
4,0.15,7,0.436
5,0.15,7,0.787
6,0.15,7,1.28
7,0.15,7,1.937
8,0.15,7,2.784
9,0.15,7,3.847
10,0.15,7,5.154
11,0.15,7,6.731
12,0.15,7,8.604
13,0.15,7,10.796
14,0.15,7,13.332
15,0.15,7,16.234
16,0.15,7,19.521
17,0.15,7,23.214
18,0.15,7,27.331
2,0.16,7,0.065
3,0.16,7,0.188
4,0.16,7,0.401
5,0.16,7,0.725
6,0.16,7,1.179
7,0.16,7,1.787
8,0.16,7,2.573
9,0.16,7,3.562
10,0.16,7,4.779
11,0.16,7,6.248
12,0.16,7,7.993
13,0.16,7,10.037
14,0.16,7,12.399
15,0.16,7,15.1
16,0.16,7,18.157
17,0.16,7,21.588
18,0.16,7,25.409
2,0.17,7,0.06
3,0.17,7,0.174
4,0.17,7,0.371
5,0.17,7,0.671
6,0.17,7,1.093
7,0.17,7,1.659
8,0.17,7,2.392
9,0.17,7,3.317
10,0.17,7,4.455
11,0.17,7,5.831
12,0.17,7,7.464
13,0.17,7,9.376
14,0.17,7,11.585
15,0.17,7,14.109
16,0.17,7,16.963
17,0.17,7,20.163
18,0.17,7,23.723
2,0.18,7,0.056
3,0.18,7,0.162
4,0.18,7,0.345
5,0.18,7,0.624
6,0.18,7,1.018
7,0.18,7,1.548
8,0.18,7,2.235
9,0.18,7,3.103
10,0.18,7,4.173
11,0.18,7,5.466
12,0.18,7,7.001
13,0.18,7,8.796
14,0.18,7,10.869
15,0.18,7,13.234
16,0.18,7,15.908
17,0.18,7,18.902
18,0.18,7,22.231
2,0.19,7,0.052
3,0.19,7,0.151
4,0.19,7,0.322
5,0.19,7,0.583
6,0.19,7,0.953
7,0.19,7,1.451
8,0.19,7,2.098
9,0.19,7,2.916
10,0.19,7,3.925
11,0.19,7,5.144
12,0.19,7,6.591
13,0.19,7,8.282
14,0.19,7,10.233
15,0.19,7,12.457
16,0.19,7,14.968
17,0.19,7,17.779
18,0.19,7,20.901
2,0.2,7,0.049
3,0.2,7,0.142
4,0.2,7,0.302
5,0.2,7,0.548
6,0.2,7,0.895
7,0.2,7,1.365
8,0.2,7,1.977
9,0.2,7,2.751
10,0.2,7,3.706
11,0.2,7,4.859
12,0.2,7,6.226
13,0.2,7,7.823
14,0.2,7,9.664
15,0.2,7,11.762
16,0.2,7,14.127
17,0.2,7,16.773
18,0.2,7,19.71
2,0.21,7,0.046
3,0.21,7,0.133
4,0.21,7,0.285
5,0.21,7,0.516
6,0.21,7,0.845
7,0.21,7,1.29
8,0.21,7,1.87
9,0.21,7,2.604
10,0.21,7,3.51
11,0.21,7,4.603
12,0.21,7,5.899
13,0.21,7,7.411
14,0.21,7,9.153
15,0.21,7,11.135
16,0.21,7,13.37
17,0.21,7,15.867
18,0.21,7,18.636
2,0.22,7,0.044
3,0.22,7,0.126
4,0.22,7,0.269
5,0.22,7,0.488
6,0.22,7,0.799
7,0.22,7,1.222
8,0.22,7,1.774
9,0.22,7,2.472
10,0.22,7,3.334
11,0.22,7,4.373
12,0.22,7,5.604
13,0.22,7,7.039
14,0.22,7,8.691
15,0.22,7,10.569
16,0.22,7,12.684
17,0.22,7,15.046
18,0.22,7,17.665
2,0.23,7,0.041
3,0.23,7,0.119
4,0.23,7,0.255
5,0.23,7,0.462
6,0.23,7,0.759
7,0.23,7,1.162
8,0.23,7,1.688
9,0.23,7,2.354
10,0.23,7,3.175
11,0.23,7,4.165
12,0.23,7,5.337
13,0.23,7,6.702
14,0.23,7,8.271
15,0.23,7,10.054
16,0.23,7,12.061
17,0.23,7,14.301
18,0.23,7,16.783
2,0.24,7,0.039
3,0.24,7,0.113
4,0.24,7,0.242
5,0.24,7,0.44
6,0.24,7,0.723
7,0.24,7,1.107
8,0.24,7,1.61
9,0.24,7,2.246
10,0.24,7,3.031
11,0.24,7,3.976
12,0.24,7,5.093
13,0.24,7,6.394
14,0.24,7,7.888
15,0.24,7,9.584
16,0.24,7,11.493
17,0.24,7,13.622
18,0.24,7,15.979
2,0.25,7,0.037
3,0.25,7,0.108
4,0.25,7,0.23
5,0.25,7,0.419
6,0.25,7,0.69
7,0.25,7,1.058
8,0.25,7,1.54
9,0.25,7,2.149
10,0.25,7,2.899
11,0.25,7,3.803
12,0.25,7,4.87
13,0.25,7,6.112
14,0.25,7,7.537
15,0.25,7,9.155
16,0.25,7,10.973
17,0.25,7,13
18,0.25,7,15.244
2,0.26,7,0.036
3,0.26,7,0.103
4,0.26,7,0.22
5,0.26,7,0.401
6,0.26,7,0.66
7,0.26,7,1.013
8,0.26,7,1.475
9,0.26,7,2.06
10,0.26,7,2.779
11,0.26,7,3.644
12,0.26,7,4.666
13,0.26,7,5.853
14,0.26,7,7.215
15,0.26,7,8.76
16,0.26,7,10.495
17,0.26,7,12.43
18,0.26,7,14.57
2,0.27,7,0.034
3,0.27,7,0.099
4,0.27,7,0.211
5,0.27,7,0.384
6,0.27,7,0.633
7,0.27,7,0.972
8,0.27,7,1.416
9,0.27,7,1.978
10,0.27,7,2.668
11,0.27,7,3.498
12,0.27,7,4.478
13,0.27,7,5.615
14,0.27,7,6.919
15,0.27,7,8.396
16,0.27,7,10.056
17,0.27,7,11.905
18,0.27,7,13.95
2,0.28,7,0.033
3,0.28,7,0.094
4,0.28,7,0.202
5,0.28,7,0.369
6,0.28,7,0.608
7,0.28,7,0.935
8,0.28,7,1.362
9,0.28,7,1.903
10,0.28,7,2.566
11,0.28,7,3.364
12,0.28,7,4.304
13,0.28,7,5.395
14,0.28,7,6.645
15,0.28,7,8.061
16,0.28,7,9.651
17,0.28,7,11.421
18,0.28,7,13.379
2,0.29,7,0.032
3,0.29,7,0.091
4,0.29,7,0.194
5,0.29,7,0.354
6,0.29,7,0.585
7,0.29,7,0.901
8,0.29,7,1.313
9,0.29,7,1.833
10,0.29,7,2.472
11,0.29,7,3.24
12,0.29,7,4.143
13,0.29,7,5.192
14,0.29,7,6.392
15,0.29,7,7.751
16,0.29,7,9.276
17,0.29,7,10.974
18,0.29,7,12.851
2,0.3,7,0.03
3,0.3,7,0.087
4,0.3,7,0.187
5,0.3,7,0.342
6,0.3,7,0.565
7,0.3,7,0.869
8,0.3,7,1.267
9,0.3,7,1.769
10,0.3,7,2.385
11,0.3,7,3.124
12,0.3,7,3.994
13,0.3,7,5.003
14,0.3,7,6.157
15,0.3,7,7.463
16,0.3,7,8.928
17,0.3,7,10.56
18,0.3,7,12.363
2,0.31,7,0.029
3,0.31,7,0.084
4,0.31,7,0.18
5,0.31,7,0.33
6,0.31,7,0.545
7,0.31,7,0.84
8,0.31,7,1.224
9,0.31,7,1.709
10,0.31,7,2.304
11,0.31,7,3.017
12,0.31,7,3.856
13,0.31,7,4.827
14,0.31,7,5.939
15,0.31,7,7.196
16,0.31,7,8.606
17,0.31,7,10.175
18,0.31,7,11.91
2,0.32,7,0.028
3,0.32,7,0.081
4,0.32,7,0.174
5,0.32,7,0.319
6,0.32,7,0.528
7,0.32,7,0.812
8,0.32,7,1.185
9,0.32,7,1.654
10,0.32,7,2.229
11,0.32,7,2.917
12,0.32,7,3.727
13,0.32,7,4.664
14,0.32,7,5.735
15,0.32,7,6.947
16,0.32,7,8.306
17,0.32,7,9.818
18,0.32,7,11.489
2,0.33,7,0.027
3,0.33,7,0.079
4,0.33,7,0.169
5,0.33,7,0.309
6,0.33,7,0.511
7,0.33,7,0.787
8,0.33,7,1.148
9,0.33,7,1.602
10,0.33,7,2.158
11,0.33,7,2.824
12,0.33,7,3.606
13,0.33,7,4.512
14,0.33,7,5.546
15,0.33,7,6.716
16,0.33,7,8.027
17,0.33,7,9.485
18,0.33,7,11.097
2,0.34,7,0.027
3,0.34,7,0.076
4,0.34,7,0.163
5,0.34,7,0.299
6,0.34,7,0.496
7,0.34,7,0.764
8,0.34,7,1.114
9,0.34,7,1.554
10,0.34,7,2.093
11,0.34,7,2.737
12,0.34,7,3.494
13,0.34,7,4.369
14,0.34,7,5.369
15,0.34,7,6.499
16,0.34,7,7.766
17,0.34,7,9.175
18,0.34,7,10.731
2,0.35,7,0.026
3,0.35,7,0.074
4,0.35,7,0.159
5,0.35,7,0.291
6,0.35,7,0.482
7,0.35,7,0.742
8,0.35,7,1.082
9,0.35,7,1.509
10,0.35,7,2.031
11,0.35,7,2.656
12,0.35,7,3.389
13,0.35,7,4.236
14,0.35,7,5.204
15,0.35,7,6.297
16,0.35,7,7.522
17,0.35,7,8.885
18,0.35,7,10.39
2,0.36,7,0.025
3,0.36,7,0.072
4,0.36,7,0.154
5,0.36,7,0.283
6,0.36,7,0.468
7,0.36,7,0.722
8,0.36,7,1.052
9,0.36,7,1.467
10,0.36,7,1.974
11,0.36,7,2.58
12,0.36,7,3.29
13,0.36,7,4.111
14,0.36,7,5.049
15,0.36,7,6.108
16,0.36,7,7.294
17,0.36,7,8.614
18,0.36,7,10.071
2,0.37,7,0.024
3,0.37,7,0.07
4,0.37,7,0.15
5,0.37,7,0.275
6,0.37,7,0.456
7,0.37,7,0.703
8,0.37,7,1.024
9,0.37,7,1.427
10,0.37,7,1.92
11,0.37,7,2.508
12,0.37,7,3.198
13,0.37,7,3.994
14,0.37,7,4.903
15,0.37,7,5.931
16,0.37,7,7.081
17,0.37,7,8.36
18,0.37,7,9.773
2,0.38,7,0.024
3,0.38,7,0.068
4,0.38,7,0.146
5,0.38,7,0.268
6,0.38,7,0.444
7,0.38,7,0.685
8,0.38,7,0.997
9,0.38,7,1.39
10,0.38,7,1.869
11,0.38,7,2.441
12,0.38,7,3.111
13,0.38,7,3.884
14,0.38,7,4.767
15,0.38,7,5.764
16,0.38,7,6.88
17,0.38,7,8.122
18,0.38,7,9.493
2,0.39,7,0.023
3,0.39,7,0.066
4,0.39,7,0.143
5,0.39,7,0.262
6,0.39,7,0.434
7,0.39,7,0.668
8,0.39,7,0.973
9,0.39,7,1.355
10,0.39,7,1.821
11,0.39,7,2.378
12,0.39,7,3.029
13,0.39,7,3.781
14,0.39,7,4.639
15,0.39,7,5.608
16,0.39,7,6.692
17,0.39,7,7.898
18,0.39,7,9.23
2,0.4,7,0.023
3,0.4,7,0.065
4,0.4,7,0.139
5,0.4,7,0.255
6,0.4,7,0.424
7,0.4,7,0.652
8,0.4,7,0.95
9,0.4,7,1.322
10,0.4,7,1.777
11,0.4,7,2.318
12,0.4,7,2.952
13,0.4,7,3.684
14,0.4,7,4.518
15,0.4,7,5.461
16,0.4,7,6.515
17,0.4,7,7.688
18,0.4,7,8.983
2,0.1,7.5,0.115
3,0.1,7.5,0.334
4,0.1,7.5,0.711
5,0.1,7.5,1.281
6,0.1,7.5,2.074
7,0.1,7.5,3.121
8,0.1,7.5,4.451
9,0.1,7.5,6.095
10,0.1,7.5,8.087
11,0.1,7.5,10.461
12,0.1,7.5,13.252
13,0.1,7.5,16.499
14,0.1,7.5,20.237
15,0.1,7.5,24.505
16,0.1,7.5,29.341
17,0.1,7.5,34.781
18,0.1,7.5,40.861
2,0.11,7.5,0.101
3,0.11,7.5,0.294
4,0.11,7.5,0.627
5,0.11,7.5,1.129
6,0.11,7.5,1.829
7,0.11,7.5,2.753
8,0.11,7.5,3.93
9,0.11,7.5,5.388
10,0.11,7.5,7.159
11,0.11,7.5,9.276
12,0.11,7.5,11.771
13,0.11,7.5,14.68
14,0.11,7.5,18.036
15,0.11,7.5,21.873
16,0.11,7.5,26.224
17,0.11,7.5,31.122
18,0.11,7.5,36.598
2,0.12,7.5,0.091
3,0.12,7.5,0.262
4,0.12,7.5,0.558
5,0.12,7.5,1.007
6,0.12,7.5,1.631
7,0.12,7.5,2.457
8,0.12,7.5,3.511
9,0.12,7.5,4.821
10,0.12,7.5,6.416
11,0.12,7.5,8.327
12,0.12,7.5,10.585
13,0.12,7.5,13.221
14,0.12,7.5,16.267
15,0.12,7.5,19.753
16,0.12,7.5,23.707
17,0.12,7.5,28.16
18,0.12,7.5,33.137
2,0.13,7.5,0.082
3,0.13,7.5,0.236
4,0.13,7.5,0.503
5,0.13,7.5,0.906
6,0.13,7.5,1.469
7,0.13,7.5,2.216
8,0.13,7.5,3.17
9,0.13,7.5,4.358
10,0.13,7.5,5.81
11,0.13,7.5,7.552
12,0.13,7.5,9.615
13,0.13,7.5,12.027
14,0.13,7.5,14.816
15,0.13,7.5,18.009
16,0.13,7.5,21.632
17,0.13,7.5,25.71
18,0.13,7.5,30.266
2,0.14,7.5,0.074
3,0.14,7.5,0.214
4,0.14,7.5,0.456
5,0.14,7.5,0.823
6,0.14,7.5,1.335
7,0.14,7.5,2.015
8,0.14,7.5,2.886
9,0.14,7.5,3.975
10,0.14,7.5,5.307
11,0.14,7.5,6.91
12,0.14,7.5,8.809
13,0.14,7.5,11.032
14,0.14,7.5,13.604
15,0.14,7.5,16.548
16,0.14,7.5,19.888
17,0.14,7.5,23.646
18,0.14,7.5,27.841
2,0.15,7.5,0.068
3,0.15,7.5,0.196
4,0.15,7.5,0.417
5,0.15,7.5,0.753
6,0.15,7.5,1.222
7,0.15,7.5,1.846
8,0.15,7.5,2.648
9,0.15,7.5,3.652
10,0.15,7.5,4.884
11,0.15,7.5,6.368
12,0.15,7.5,8.129
13,0.15,7.5,10.19
14,0.15,7.5,12.575
15,0.15,7.5,15.305
16,0.15,7.5,18.4
17,0.15,7.5,21.88
18,0.15,7.5,25.763
2,0.16,7.5,0.062
3,0.16,7.5,0.18
4,0.16,7.5,0.384
5,0.16,7.5,0.693
6,0.16,7.5,1.125
7,0.16,7.5,1.702
8,0.16,7.5,2.445
9,0.16,7.5,3.378
10,0.16,7.5,4.524
11,0.16,7.5,5.906
12,0.16,7.5,7.547
13,0.16,7.5,9.469
14,0.16,7.5,11.691
15,0.16,7.5,14.234
16,0.16,7.5,17.115
17,0.16,7.5,20.351
18,0.16,7.5,23.96
2,0.17,7.5,0.058
3,0.17,7.5,0.167
4,0.17,7.5,0.355
5,0.17,7.5,0.641
6,0.17,7.5,1.042
7,0.17,7.5,1.579
8,0.17,7.5,2.272
9,0.17,7.5,3.143
10,0.17,7.5,4.214
11,0.17,7.5,5.508
12,0.17,7.5,7.044
13,0.17,7.5,8.842
14,0.17,7.5,10.922
15,0.17,7.5,13.299
16,0.17,7.5,15.991
17,0.17,7.5,19.013
18,0.17,7.5,22.379
2,0.18,7.5,0.054
3,0.18,7.5,0.155
4,0.18,7.5,0.33
5,0.18,7.5,0.596
6,0.18,7.5,0.971
7,0.18,7.5,1.472
8,0.18,7.5,2.121
9,0.18,7.5,2.938
10,0.18,7.5,3.945
11,0.18,7.5,5.16
12,0.18,7.5,6.604
13,0.18,7.5,8.294
14,0.18,7.5,10.246
15,0.18,7.5,12.477
16,0.18,7.5,15.001
17,0.18,7.5,17.831
18,0.18,7.5,20.981
2,0.19,7.5,0.05
3,0.19,7.5,0.145
4,0.19,7.5,0.309
5,0.19,7.5,0.557
6,0.19,7.5,0.908
7,0.19,7.5,1.379
8,0.19,7.5,1.989
9,0.19,7.5,2.759
10,0.19,7.5,3.708
11,0.19,7.5,4.855
12,0.19,7.5,6.216
13,0.19,7.5,7.809
14,0.19,7.5,9.647
15,0.19,7.5,11.747
16,0.19,7.5,14.12
17,0.19,7.5,16.779
18,0.19,7.5,19.736
2,0.2,7.5,0.047
3,0.2,7.5,0.136
4,0.2,7.5,0.289
5,0.2,7.5,0.523
6,0.2,7.5,0.853
7,0.2,7.5,1.297
8,0.2,7.5,1.873
9,0.2,7.5,2.602
10,0.2,7.5,3.499
11,0.2,7.5,4.584
12,0.2,7.5,5.871
13,0.2,7.5,7.376
14,0.2,7.5,9.113
15,0.2,7.5,11.094
16,0.2,7.5,13.332
17,0.2,7.5,15.837
18,0.2,7.5,18.621
2,0.21,7.5,0.044
3,0.21,7.5,0.128
4,0.21,7.5,0.272
5,0.21,7.5,0.492
6,0.21,7.5,0.804
7,0.21,7.5,1.224
8,0.21,7.5,1.771
9,0.21,7.5,2.461
10,0.21,7.5,3.313
11,0.21,7.5,4.342
12,0.21,7.5,5.563
13,0.21,7.5,6.989
14,0.21,7.5,8.633
15,0.21,7.5,10.507
16,0.21,7.5,12.622
17,0.21,7.5,14.989
18,0.21,7.5,17.616
2,0.22,7.5,0.042
3,0.22,7.5,0.121
4,0.22,7.5,0.257
5,0.22,7.5,0.465
6,0.22,7.5,0.76
7,0.22,7.5,1.159
8,0.22,7.5,1.679
9,0.22,7.5,2.336
10,0.22,7.5,3.146
11,0.22,7.5,4.125
12,0.22,7.5,5.285
13,0.22,7.5,6.639
14,0.22,7.5,8.199
15,0.22,7.5,9.977
16,0.22,7.5,11.981
17,0.22,7.5,14.221
18,0.22,7.5,16.707
2,0.23,7.5,0.04
3,0.23,7.5,0.114
4,0.23,7.5,0.244
5,0.23,7.5,0.441
6,0.23,7.5,0.722
7,0.23,7.5,1.101
8,0.23,7.5,1.597
9,0.23,7.5,2.223
10,0.23,7.5,2.996
11,0.23,7.5,3.928
12,0.23,7.5,5.033
13,0.23,7.5,6.322
14,0.23,7.5,7.806
15,0.23,7.5,9.494
16,0.23,7.5,11.397
17,0.23,7.5,13.523
18,0.23,7.5,15.881
2,0.24,7.5,0.038
3,0.24,7.5,0.108
4,0.24,7.5,0.231
5,0.24,7.5,0.419
6,0.24,7.5,0.687
7,0.24,7.5,1.049
8,0.24,7.5,1.523
9,0.24,7.5,2.121
10,0.24,7.5,2.859
11,0.24,7.5,3.75
12,0.24,7.5,4.804
13,0.24,7.5,6.033
14,0.24,7.5,7.447
15,0.24,7.5,9.055
16,0.24,7.5,10.865
17,0.24,7.5,12.887
18,0.24,7.5,15.128
2,0.25,7.5,0.036
3,0.25,7.5,0.103
4,0.25,7.5,0.22
5,0.25,7.5,0.4
6,0.25,7.5,0.655
7,0.25,7.5,1.002
8,0.25,7.5,1.455
9,0.25,7.5,2.029
10,0.25,7.5,2.735
11,0.25,7.5,3.587
12,0.25,7.5,4.595
13,0.25,7.5,5.769
14,0.25,7.5,7.119
15,0.25,7.5,8.652
16,0.25,7.5,10.378
17,0.25,7.5,12.304
18,0.25,7.5,14.438
2,0.26,7.5,0.034
3,0.26,7.5,0.099
4,0.26,7.5,0.21
5,0.26,7.5,0.382
6,0.26,7.5,0.627
7,0.26,7.5,0.959
8,0.26,7.5,1.394
9,0.26,7.5,1.944
10,0.26,7.5,2.622
11,0.26,7.5,3.438
12,0.26,7.5,4.403
13,0.26,7.5,5.527
14,0.26,7.5,6.817
15,0.26,7.5,8.283
16,0.26,7.5,9.931
17,0.26,7.5,11.77
18,0.26,7.5,13.806
2,0.27,7.5,0.033
3,0.27,7.5,0.094
4,0.27,7.5,0.201
5,0.27,7.5,0.366
6,0.27,7.5,0.601
7,0.27,7.5,0.92
8,0.27,7.5,1.338
9,0.27,7.5,1.867
10,0.27,7.5,2.518
11,0.27,7.5,3.301
12,0.27,7.5,4.227
13,0.27,7.5,5.304
14,0.27,7.5,6.54
15,0.27,7.5,7.942
16,0.27,7.5,9.519
17,0.27,7.5,11.278
18,0.27,7.5,13.224
2,0.28,7.5,0.031
3,0.28,7.5,0.09
4,0.28,7.5,0.193
5,0.28,7.5,0.351
6,0.28,7.5,0.577
7,0.28,7.5,0.885
8,0.28,7.5,1.287
9,0.28,7.5,1.796
10,0.28,7.5,2.422
11,0.28,7.5,3.175
12,0.28,7.5,4.064
13,0.28,7.5,5.098
14,0.28,7.5,6.283
15,0.28,7.5,7.628
16,0.28,7.5,9.139
17,0.28,7.5,10.823
18,0.28,7.5,12.687
2,0.29,7.5,0.03
3,0.29,7.5,0.087
4,0.29,7.5,0.185
5,0.29,7.5,0.337
6,0.29,7.5,0.555
7,0.29,7.5,0.852
8,0.29,7.5,1.24
9,0.29,7.5,1.73
10,0.29,7.5,2.333
11,0.29,7.5,3.058
12,0.29,7.5,3.914
13,0.29,7.5,4.907
14,0.29,7.5,6.046
15,0.29,7.5,7.337
16,0.29,7.5,8.788
17,0.29,7.5,10.404
18,0.29,7.5,12.191
2,0.3,7.5,0.029
3,0.3,7.5,0.084
4,0.3,7.5,0.179
5,0.3,7.5,0.325
6,0.3,7.5,0.535
7,0.3,7.5,0.822
8,0.3,7.5,1.196
9,0.3,7.5,1.67
10,0.3,7.5,2.251
11,0.3,7.5,2.95
12,0.3,7.5,3.774
13,0.3,7.5,4.73
14,0.3,7.5,5.826
15,0.3,7.5,7.068
16,0.3,7.5,8.462
17,0.3,7.5,10.014
18,0.3,7.5,11.732
2,0.31,7.5,0.028
3,0.31,7.5,0.081
4,0.31,7.5,0.172
5,0.31,7.5,0.314
6,0.31,7.5,0.517
7,0.31,7.5,0.794
8,0.31,7.5,1.156
9,0.31,7.5,1.613
10,0.31,7.5,2.175
11,0.31,7.5,2.85
12,0.31,7.5,3.644
13,0.31,7.5,4.566
14,0.31,7.5,5.622
15,0.31,7.5,6.817
16,0.31,7.5,8.159
17,0.31,7.5,9.653
18,0.31,7.5,11.305
2,0.32,7.5,0.027
3,0.32,7.5,0.078
4,0.32,7.5,0.166
5,0.32,7.5,0.303
6,0.32,7.5,0.5
7,0.32,7.5,0.768
8,0.32,7.5,1.119
9,0.32,7.5,1.561
10,0.32,7.5,2.104
11,0.32,7.5,2.756
12,0.32,7.5,3.523
13,0.32,7.5,4.413
14,0.32,7.5,5.431
15,0.32,7.5,6.584
16,0.32,7.5,7.877
17,0.32,7.5,9.317
18,0.32,7.5,10.909
2,0.33,7.5,0.026
3,0.33,7.5,0.075
4,0.33,7.5,0.161
5,0.33,7.5,0.293
6,0.33,7.5,0.484
7,0.33,7.5,0.744
8,0.33,7.5,1.084
9,0.33,7.5,1.513
10,0.33,7.5,2.039
11,0.33,7.5,2.669
12,0.33,7.5,3.411
13,0.33,7.5,4.27
14,0.33,7.5,5.254
15,0.33,7.5,6.367
16,0.33,7.5,7.615
17,0.33,7.5,9.004
18,0.33,7.5,10.54
2,0.34,7.5,0.026
3,0.34,7.5,0.073
4,0.34,7.5,0.156
5,0.34,7.5,0.285
6,0.34,7.5,0.47
7,0.34,7.5,0.722
8,0.34,7.5,1.052
9,0.34,7.5,1.468
10,0.34,7.5,1.977
11,0.34,7.5,2.587
12,0.34,7.5,3.305
13,0.34,7.5,4.137
14,0.34,7.5,5.088
15,0.34,7.5,6.164
16,0.34,7.5,7.37
17,0.34,7.5,8.712
18,0.34,7.5,10.195
2,0.35,7.5,0.025
3,0.35,7.5,0.071
4,0.35,7.5,0.151
5,0.35,7.5,0.276
6,0.35,7.5,0.456
7,0.35,7.5,0.702
8,0.35,7.5,1.022
9,0.35,7.5,1.425
10,0.35,7.5,1.919
11,0.35,7.5,2.511
12,0.35,7.5,3.207
13,0.35,7.5,4.012
14,0.35,7.5,4.933
15,0.35,7.5,5.974
16,0.35,7.5,7.141
17,0.35,7.5,8.439
18,0.35,7.5,9.874
2,0.36,7.5,0.024
3,0.36,7.5,0.069
4,0.36,7.5,0.147
5,0.36,7.5,0.269
6,0.36,7.5,0.444
7,0.36,7.5,0.682
8,0.36,7.5,0.994
9,0.36,7.5,1.386
10,0.36,7.5,1.866
11,0.36,7.5,2.44
12,0.36,7.5,3.115
13,0.36,7.5,3.895
14,0.36,7.5,4.787
15,0.36,7.5,5.796
16,0.36,7.5,6.926
17,0.36,7.5,8.183
18,0.36,7.5,9.573
2,0.37,7.5,0.024
3,0.37,7.5,0.067
4,0.37,7.5,0.143
5,0.37,7.5,0.261
6,0.37,7.5,0.432
7,0.37,7.5,0.664
8,0.37,7.5,0.967
9,0.37,7.5,1.349
10,0.37,7.5,1.815
11,0.37,7.5,2.373
12,0.37,7.5,3.028
13,0.37,7.5,3.786
14,0.37,7.5,4.651
15,0.37,7.5,5.629
16,0.37,7.5,6.725
17,0.37,7.5,7.944
18,0.37,7.5,9.291
2,0.38,7.5,0.023
3,0.38,7.5,0.065
4,0.38,7.5,0.139
5,0.38,7.5,0.255
6,0.38,7.5,0.421
7,0.38,7.5,0.648
8,0.38,7.5,0.943
9,0.38,7.5,1.314
10,0.38,7.5,1.768
11,0.38,7.5,2.31
12,0.38,7.5,2.947
13,0.38,7.5,3.682
14,0.38,7.5,4.523
15,0.38,7.5,5.472
16,0.38,7.5,6.536
17,0.38,7.5,7.719
18,0.38,7.5,9.027
2,0.39,7.5,0.022
3,0.39,7.5,0.064
4,0.39,7.5,0.136
5,0.39,7.5,0.249
6,0.39,7.5,0.411
7,0.39,7.5,0.632
8,0.39,7.5,0.919
9,0.39,7.5,1.281
10,0.39,7.5,1.723
11,0.39,7.5,2.251
12,0.39,7.5,2.87
13,0.39,7.5,3.586
14,0.39,7.5,4.402
15,0.39,7.5,5.325
16,0.39,7.5,6.359
17,0.39,7.5,7.509
18,0.39,7.5,8.778
2,0.4,7.5,0.022
3,0.4,7.5,0.062
4,0.4,7.5,0.133
5,0.4,7.5,0.243
6,0.4,7.5,0.401
7,0.4,7.5,0.617
8,0.4,7.5,0.898
9,0.4,7.5,1.25
10,0.4,7.5,1.681
11,0.4,7.5,2.195
12,0.4,7.5,2.798
13,0.4,7.5,3.494
14,0.4,7.5,4.289
15,0.4,7.5,5.187
16,0.4,7.5,6.192
17,0.4,7.5,7.31
18,0.4,7.5,8.545
2,0.1,8,0.11
3,0.1,8,0.321
4,0.1,8,0.683
5,0.1,8,1.229
6,0.1,8,1.989
7,0.1,8,2.992
8,0.1,8,4.265
9,0.1,8,5.836
10,0.1,8,7.737
11,0.1,8,9.997
12,0.1,8,12.65
13,0.1,8,15.73
14,0.1,8,19.272
15,0.1,8,23.311
16,0.1,8,27.882
17,0.1,8,33.02
18,0.1,8,38.76
2,0.11,8,0.097
3,0.11,8,0.283
4,0.11,8,0.602
5,0.11,8,1.083
6,0.11,8,1.754
7,0.11,8,2.639
8,0.11,8,3.764
9,0.11,8,5.156
10,0.11,8,6.843
11,0.11,8,8.854
12,0.11,8,11.222
13,0.11,8,13.977
14,0.11,8,17.151
15,0.11,8,20.777
16,0.11,8,24.886
17,0.11,8,29.51
18,0.11,8,34.678
2,0.12,8,0.087
3,0.12,8,0.252
4,0.12,8,0.536
5,0.12,8,0.966
6,0.12,8,1.564
7,0.12,8,2.355
8,0.12,8,3.361
9,0.12,8,4.609
10,0.12,8,6.126
11,0.12,8,7.939
12,0.12,8,10.078
13,0.12,8,12.572
14,0.12,8,15.45
16,0.12,8,22.474
17,0.12,8,26.676
18,0.12,8,31.374
2,0.13,8,0.078
3,0.13,8,0.227
4,0.13,8,0.482
5,0.13,8,0.869
6,0.13,8,1.409
7,0.13,8,2.122
8,0.13,8,3.032
9,0.13,8,4.163
10,0.13,8,5.541
11,0.13,8,7.193
12,0.13,8,9.144
13,0.13,8,11.423
14,0.13,8,14.057
15,0.13,8,17.07
16,0.13,8,20.49
17,0.13,8,24.34
18,0.13,8,28.643
2,0.14,8,0.071
3,0.14,8,0.206
4,0.14,8,0.438
5,0.14,8,0.789
6,0.14,8,1.279
7,0.14,8,1.929
8,0.14,8,2.759
9,0.14,8,3.793
10,0.14,8,5.057
11,0.14,8,6.573
12,0.14,8,8.369
13,0.14,8,10.468
14,0.14,8,12.896
15,0.14,8,15.675
16,0.14,8,18.828
