Sqrt(A) (m),Rn,t (cm),Dmax (mm)
15,0.13,7,7.767
16,0.13,7,9.133
17,0.13,7,10.644
18,0.13,7,12.31
2,0.14,7,0.055
3,0.14,7,0.144
4,0.14,7,0.287
5,0.14,7,0.489
6,0.14,7,0.755
7,0.14,7,1.091
8,0.14,7,1.502
9,0.14,7,1.993
10,0.14,7,2.571
11,0.14,7,3.242
12,0.14,7,4.013
13,0.14,7,4.891
14,0.14,7,5.882
15,0.14,7,6.994
16,0.14,7,8.233
17,0.14,7,9.607
18,0.14,7,11.122
2,0.15,7,0.049
3,0.15,7,0.13
4,0.15,7,0.258
5,0.15,7,0.44
6,0.15,7,0.681
7,0.15,7,0.984
8,0.15,7,1.354
9,0.15,7,1.799
10,0.15,7,2.323
11,0.15,7,2.932
12,0.15,7,3.634
13,0.15,7,4.434
14,0.15,7,5.339
15,0.15,7,6.355
16,0.15,7,7.49
17,0.15,7,8.749
18,0.15,7,10.137
2,0.16,7,0.045
3,0.16,7,0.118
4,0.16,7,0.235
5,0.16,7,0.4
6,0.16,7,0.618
7,0.16,7,0.893
8,0.16,7,1.231
9,0.16,7,1.636
10,0.16,7,2.115
11,0.16,7,2.673
12,0.16,7,3.317
13,0.16,7,4.052
14,0.16,7,4.885
15,0.16,7,5.821
16,0.16,7,6.867
17,0.16,7,8.029
18,0.16,7,9.31
2,0.17,7,0.041
3,0.17,7,0.108
4,0.17,7,0.215
5,0.17,7,0.366
6,0.17,7,0.565
7,0.17,7,0.817
8,0.17,7,1.127
9,0.17,7,1.499
10,0.17,7,1.94
11,0.17,7,2.455
12,0.17,7,3.049
13,0.17,7,3.729
14,0.17,7,4.501
15,0.17,7,5.369
16,0.17,7,6.339
17,0.17,7,7.417
18,0.17,7,8.606
2,0.18,7,0.038
3,0.18,7,0.1
4,0.18,7,0.198
5,0.18,7,0.337
6,0.18,7,0.52
7,0.18,7,0.752
8,0.18,7,1.038
9,0.18,7,1.382
10,0.18,7,1.79
11,0.18,7,2.268
12,0.18,7,2.821
13,0.18,7,3.454
14,0.18,7,4.172
15,0.18,7,4.982
16,0.18,7,5.887
17,0.18,7,6.892
18,0.18,7,8.001
2,0.19,7,0.035
3,0.19,7,0.092
4,0.19,7,0.183
5,0.19,7,0.311
6,0.19,7,0.481
7,0.19,7,0.696
8,0.19,7,0.961
9,0.19,7,1.282
10,0.19,7,1.662
11,0.19,7,2.108
12,0.19,7,2.625
13,0.19,7,3.217
14,0.19,7,3.889
15,0.19,7,4.647
16,0.19,7,5.495
17,0.19,7,6.436
18,0.19,7,7.475
2,0.2,7,0.033
3,0.2,7,0.086
4,0.2,7,0.17
5,0.2,7,0.289
6,0.2,7,0.447
7,0.2,7,0.648
8,0.2,7,0.895
9,0.2,7,1.195
10,0.2,7,1.551
11,0.2,7,1.969
12,0.2,7,2.454
13,0.2,7,3.011
14,0.2,7,3.643
15,0.2,7,4.356
16,0.2,7,5.153
17,0.2,7,6.039
18,0.2,7,7.015
2,0.21,7,0.03
3,0.21,7,0.08
4,0.21,7,0.159
5,0.21,7,0.27
6,0.21,7,0.418
7,0.21,7,0.605
8,0.21,7,0.837
9,0.21,7,1.119
10,0.21,7,1.454
11,0.21,7,1.848
12,0.21,7,2.305
13,0.21,7,2.83
14,0.21,7,3.427
15,0.21,7,4.1
16,0.21,7,4.853
17,0.21,7,5.688
18,0.21,7,6.61
2,0.22,7,0.029
3,0.22,7,0.075
4,0.22,7,0.149
5,0.22,7,0.253
6,0.22,7,0.392
7,0.22,7,0.568
8,0.22,7,0.787
9,0.22,7,1.052
10,0.22,7,1.369
11,0.22,7,1.741
12,0.22,7,2.174
13,0.22,7,2.671
14,0.22,7,3.237
15,0.22,7,3.874
16,0.22,7,4.587
17,0.22,7,5.378
18,0.22,7,6.25
2,0.23,7,0.027
3,0.23,7,0.071
4,0.23,7,0.14
5,0.23,7,0.239
6,0.23,7,0.369
7,0.23,7,0.535
8,0.23,7,0.742
9,0.23,7,0.993
10,0.23,7,1.294
11,0.23,7,1.647
12,0.23,7,2.058
13,0.23,7,2.53
14,0.23,7,3.068
15,0.23,7,3.673
16,0.23,7,4.35
17,0.23,7,5.101
18,0.23,7,5.929
2,0.24,7,0.026
3,0.24,7,0.067
4,0.24,7,0.133
5,0.24,7,0.225
6,0.24,7,0.349
7,0.24,7,0.506
8,0.24,7,0.703
9,0.24,7,0.941
10,0.24,7,1.227
11,0.24,7,1.564
12,0.24,7,1.955
13,0.24,7,2.405
14,0.24,7,2.917
15,0.24,7,3.493
16,0.24,7,4.138
17,0.24,7,4.853
18,0.24,7,5.64
2,0.25,7,0.024
3,0.25,7,0.064
4,0.25,7,0.126
5,0.25,7,0.214
6,0.25,7,0.331
7,0.25,7,0.481
8,0.25,7,0.667
9,0.25,7,0.895
10,0.25,7,1.168
11,0.25,7,1.489
12,0.25,7,1.863
13,0.25,7,2.293
14,0.25,7,2.781
15,0.25,7,3.332
16,0.25,7,3.947
17,0.25,7,4.629
18,0.25,7,5.381
2,0.26,7,0.023
3,0.26,7,0.06
4,0.26,7,0.119
5,0.26,7,0.203
6,0.26,7,0.314
7,0.26,7,0.457
8,0.26,7,0.636
9,0.26,7,0.854
10,0.26,7,1.114
11,0.26,7,1.422
12,0.26,7,1.78
13,0.26,7,2.191
14,0.26,7,2.659
15,0.26,7,3.186
16,0.26,7,3.775
17,0.26,7,4.427
18,0.26,7,5.146
2,0.27,7,0.022
3,0.27,7,0.058
4,0.27,7,0.114
5,0.27,7,0.194
6,0.27,7,0.3
7,0.27,7,0.437
8,0.27,7,0.608
9,0.27,7,0.816
10,0.27,7,1.066
11,0.27,7,1.362
12,0.27,7,1.705
13,0.27,7,2.1
14,0.27,7,2.549
15,0.27,7,3.055
16,0.27,7,3.619
17,0.27,7,4.244
18,0.27,7,4.932
2,0.28,7,0.021
3,0.28,7,0.055
4,0.28,7,0.109
5,0.28,7,0.185
6,0.28,7,0.287
7,0.28,7,0.418
8,0.28,7,0.582
9,0.28,7,0.783
10,0.28,7,1.023
11,0.28,7,1.307
12,0.28,7,1.638
13,0.28,7,2.017
14,0.28,7,2.449
15,0.28,7,2.935
16,0.28,7,3.477
17,0.28,7,4.078
18,0.28,7,4.738
2,0.29,7,0.02
3,0.29,7,0.053
4,0.29,7,0.104
5,0.29,7,0.177
6,0.29,7,0.275
7,0.29,7,0.401
8,0.29,7,0.559
9,0.29,7,0.752
10,0.29,7,0.984
11,0.29,7,1.258
12,0.29,7,1.576
13,0.29,7,1.942
14,0.29,7,2.358
15,0.29,7,2.826
16,0.29,7,3.348
17,0.29,7,3.925
18,0.29,7,4.56
2,0.3,7,0.019
3,0.3,7,0.051
4,0.3,7,0.1
5,0.3,7,0.17
6,0.3,7,0.265
7,0.3,7,0.386
8,0.3,7,0.538
9,0.3,7,0.725
10,0.3,7,0.949
11,0.3,7,1.213
12,0.3,7,1.52
13,0.3,7,1.873
14,0.3,7,2.275
15,0.3,7,2.726
16,0.3,7,3.229
17,0.3,7,3.786
18,0.3,7,4.398
2,0.31,7,0.019
3,0.31,7,0.049
4,0.31,7,0.096
5,0.31,7,0.164
6,0.31,7,0.255
7,0.31,7,0.372
8,0.31,7,0.519
9,0.31,7,0.7
10,0.31,7,0.916
11,0.31,7,1.172
12,0.31,7,1.469
13,0.31,7,1.811
14,0.31,7,2.198
15,0.31,7,2.635
16,0.31,7,3.121
17,0.31,7,3.658
18,0.31,7,4.249
2,0.32,7,0.018
3,0.32,7,0.047
4,0.32,7,0.093
5,0.32,7,0.158
6,0.32,7,0.246
7,0.32,7,0.36
8,0.32,7,0.502
9,0.32,7,0.677
10,0.32,7,0.887
11,0.32,7,1.134
12,0.32,7,1.423
13,0.32,7,1.753
14,0.32,7,2.129
15,0.32,7,2.551
16,0.32,7,3.021
17,0.32,7,3.541
18,0.32,7,4.111
2,0.33,7,0.018
3,0.33,7,0.046
4,0.33,7,0.09
5,0.33,7,0.153
6,0.33,7,0.238
7,0.33,7,0.348
8,0.33,7,0.487
9,0.33,7,0.656
10,0.33,7,0.86
11,0.33,7,1.1
12,0.33,7,1.38
13,0.33,7,1.7
14,0.33,7,2.064
15,0.33,7,2.473
16,0.33,7,2.929
17,0.33,7,3.432
18,0.33,7,3.985
2,0.34,7,0.017
3,0.34,7,0.044
4,0.34,7,0.087
5,0.34,7,0.148
6,0.34,7,0.231
7,0.34,7,0.338
8,0.34,7,0.472
9,0.34,7,0.637
10,0.34,7,0.835
11,0.34,7,1.069
12,0.34,7,1.34
13,0.34,7,1.652
14,0.34,7,2.005
15,0.34,7,2.402
16,0.34,7,2.844
17,0.34,7,3.333
18,0.34,7,3.868
2,0.35,7,0.017
3,0.35,7,0.043
4,0.35,7,0.085
5,0.35,7,0.144
6,0.35,7,0.224
7,0.35,7,0.328
8,0.35,7,0.459
9,0.35,7,0.62
10,0.35,7,0.812
11,0.35,7,1.04
12,0.35,7,1.304
13,0.35,7,1.607
14,0.35,7,1.951
15,0.35,7,2.336
16,0.35,7,2.766
17,0.35,7,3.24
18,0.35,7,3.76
2,0.36,7,0.016
3,0.36,7,0.042
4,0.36,7,0.082
5,0.36,7,0.14
6,0.36,7,0.218
7,0.36,7,0.32
8,0.36,7,0.447
9,0.36,7,0.603
10,0.36,7,0.791
11,0.36,7,1.013
12,0.36,7,1.27
13,0.36,7,1.566
14,0.36,7,1.9
15,0.36,7,2.276
16,0.36,7,2.693
17,0.36,7,3.155
18,0.36,7,3.661
2,0.37,7,0.016
3,0.37,7,0.041
4,0.37,7,0.08
5,0.37,7,0.136
6,0.37,7,0.213
7,0.37,7,0.312
8,0.37,7,0.436
9,0.37,7,0.589
10,0.37,7,0.772
11,0.37,7,0.988
12,0.37,7,1.24
13,0.37,7,1.527
14,0.37,7,1.854
15,0.37,7,2.22
16,0.37,7,2.627
17,0.37,7,3.076
18,0.37,7,3.568
2,0.38,7,0.015
3,0.38,7,0.04
4,0.38,7,0.078
5,0.38,7,0.133
6,0.38,7,0.208
7,0.38,7,0.304
8,0.38,7,0.426
9,0.38,7,0.575
10,0.38,7,0.754
11,0.38,7,0.966
12,0.38,7,1.211
13,0.38,7,1.492
14,0.38,7,1.81
15,0.38,7,2.167
16,0.38,7,2.564
17,0.38,7,3.002
18,0.38,7,3.483
2,0.39,7,0.015
3,0.39,7,0.039
4,0.39,7,0.076
5,0.39,7,0.13
6,0.39,7,0.203
7,0.39,7,0.297
8,0.39,7,0.417
9,0.39,7,0.563
10,0.39,7,0.738
11,0.39,7,0.945
12,0.39,7,1.185
13,0.39,7,1.459
14,0.39,7,1.77
15,0.39,7,2.119
16,0.39,7,2.507
17,0.39,7,2.934
18,0.39,7,3.403
2,0.4,7,0.015
3,0.4,7,0.038
4,0.4,7,0.075
5,0.4,7,0.127
6,0.4,7,0.199
7,0.4,7,0.291
8,0.4,7,0.408
9,0.4,7,0.551
10,0.4,7,0.723
11,0.4,7,0.925
12,0.4,7,1.16
13,0.4,7,1.429
14,0.4,7,1.733
15,0.4,7,2.074
16,0.4,7,2.453
17,0.4,7,2.871
18,0.4,7,3.329
2,0.1,7.5,0.087
3,0.1,7.5,0.234
4,0.1,7.5,0.466
5,0.1,7.5,0.795
6,0.1,7.5,1.231
7,0.1,7.5,1.781
8,0.1,7.5,2.451
9,0.1,7.5,3.249
10,0.1,7.5,4.18
11,0.1,7.5,5.252
12,0.1,7.5,6.472
13,0.1,7.5,7.846
14,0.1,7.5,9.384
15,0.1,7.5,11.093
16,0.1,7.5,12.981
17,0.1,7.5,15.058
18,0.1,7.5,17.332
2,0.11,7.5,0.076
3,0.11,7.5,0.202
4,0.11,7.5,0.402
5,0.11,7.5,0.686
6,0.11,7.5,1.062
7,0.11,7.5,1.536
8,0.11,7.5,2.114
9,0.11,7.5,2.802
10,0.11,7.5,3.606
11,0.11,7.5,4.532
12,0.11,7.5,5.588
13,0.11,7.5,6.78
14,0.11,7.5,8.116
15,0.11,7.5,9.604
16,0.11,7.5,11.252
17,0.11,7.5,13.068
18,0.11,7.5,15.059
2,0.12,7.5,0.067
3,0.12,7.5,0.177
4,0.12,7.5,0.352
5,0.12,7.5,0.601
6,0.12,7.5,0.929
7,0.12,7.5,1.344
8,0.12,7.5,1.849
9,0.12,7.5,2.45
10,0.12,7.5,3.154
11,0.12,7.5,3.967
12,0.12,7.5,4.894
13,0.12,7.5,5.944
14,0.12,7.5,7.123
15,0.12,7.5,8.438
16,0.12,7.5,9.898
17,0.12,7.5,11.51
18,0.12,7.5,13.28
2,0.13,7.5,0.059
3,0.13,7.5,0.157
4,0.13,7.5,0.312
5,0.13,7.5,0.532
6,0.13,7.5,0.823
7,0.13,7.5,1.189
8,0.13,7.5,1.636
9,0.13,7.5,2.168
10,0.13,7.5,2.792
11,0.13,7.5,3.514
12,0.13,7.5,4.34
13,0.13,7.5,5.276
14,0.13,7.5,6.33
15,0.13,7.5,7.508
16,0.13,7.5,8.818
17,0.13,7.5,10.265
18,0.13,7.5,11.858
2,0.14,7.5,0.053
3,0.14,7.5,0.14
4,0.14,7.5,0.279
5,0.14,7.5,0.476
6,0.14,7.5,0.735
7,0.14,7.5,1.062
8,0.14,7.5,1.462
9,0.14,7.5,1.938
10,0.14,7.5,2.498
11,0.14,7.5,3.146
12,0.14,7.5,3.89
13,0.14,7.5,4.734
14,0.14,7.5,5.686
15,0.14,7.5,6.752
16,0.14,7.5,7.939
17,0.14,7.5,9.253
18,0.14,7.5,10.7
2,0.15,7.5,0.048
3,0.15,7.5,0.126
4,0.15,7.5,0.252
5,0.15,7.5,0.429
6,0.15,7.5,0.663
7,0.15,7.5,0.957
8,0.15,7.5,1.318
9,0.15,7.5,1.748
10,0.15,7.5,2.255
11,0.15,7.5,2.843
12,0.15,7.5,3.518
13,0.15,7.5,4.287
14,0.15,7.5,5.155
15,0.15,7.5,6.129
16,0.15,7.5,7.214
17,0.15,7.5,8.417
18,0.15,7.5,9.742
2,0.16,7.5,0.044
3,0.16,7.5,0.115
4,0.16,7.5,0.229
5,0.16,7.5,0.39
6,0.16,7.5,0.602
7,0.16,7.5,0.87
8,0.16,7.5,1.197
9,0.16,7.5,1.59
10,0.16,7.5,2.052
11,0.16,7.5,2.59
12,0.16,7.5,3.208
13,0.16,7.5,3.914
14,0.16,7.5,4.711
15,0.16,7.5,5.607
16,0.16,7.5,6.607
17,0.16,7.5,7.716
18,0.16,7.5,8.939
2,0.17,7.5,0.04
3,0.17,7.5,0.105
4,0.17,7.5,0.209
5,0.17,7.5,0.356
6,0.17,7.5,0.55
7,0.17,7.5,0.795
8,0.17,7.5,1.095
9,0.17,7.5,1.455
10,0.17,7.5,1.881
11,0.17,7.5,2.376
12,0.17,7.5,2.947
13,0.17,7.5,3.598
14,0.17,7.5,4.337
15,0.17,7.5,5.167
16,0.17,7.5,6.093
17,0.17,7.5,7.122
18,0.17,7.5,8.257
2,0.18,7.5,0.037
3,0.18,7.5,0.097
4,0.18,7.5,0.193
5,0.18,7.5,0.328
6,0.18,7.5,0.506
7,0.18,7.5,0.732
8,0.18,7.5,1.008
9,0.18,7.5,1.341
10,0.18,7.5,1.734
11,0.18,7.5,2.194
12,0.18,7.5,2.724
13,0.18,7.5,3.33
14,0.18,7.5,4.017
15,0.18,7.5,4.79
16,0.18,7.5,5.654
17,0.18,7.5,6.613
18,0.18,7.5,7.671
2,0.19,7.5,0.034
3,0.19,7.5,0.09
4,0.19,7.5,0.178
5,0.19,7.5,0.303
6,0.19,7.5,0.468
7,0.19,7.5,0.677
8,0.19,7.5,0.934
9,0.19,7.5,1.243
10,0.19,7.5,1.609
11,0.19,7.5,2.037
12,0.19,7.5,2.532
13,0.19,7.5,3.098
14,0.19,7.5,3.741
15,0.19,7.5,4.465
16,0.19,7.5,5.274
17,0.19,7.5,6.172
18,0.19,7.5,7.164
2,0.2,7.5,0.032
3,0.2,7.5,0.084
4,0.2,7.5,0.166
5,0.2,7.5,0.282
6,0.2,7.5,0.435
7,0.2,7.5,0.63
8,0.2,7.5,0.869
9,0.2,7.5,1.158
10,0.2,7.5,1.5
11,0.2,7.5,1.901
12,0.2,7.5,2.366
13,0.2,7.5,2.898
14,0.2,7.5,3.502
15,0.2,7.5,4.182
16,0.2,7.5,4.943
17,0.2,7.5,5.788
18,0.2,7.5,6.72
2,0.21,7.5,0.03
3,0.21,7.5,0.078
4,0.21,7.5,0.155
5,0.21,7.5,0.263
6,0.21,7.5,0.407
7,0.21,7.5,0.588
8,0.21,7.5,0.813
9,0.21,7.5,1.083
10,0.21,7.5,1.405
11,0.21,7.5,1.783
12,0.21,7.5,2.22
13,0.21,7.5,2.722
14,0.21,7.5,3.292
15,0.21,7.5,3.934
16,0.21,7.5,4.652
17,0.21,7.5,5.45
18,0.21,7.5,6.33
2,0.22,7.5,0.028
3,0.22,7.5,0.073
4,0.22,7.5,0.145
5,0.22,7.5,0.247
6,0.22,7.5,0.381
7,0.22,7.5,0.552
8,0.22,7.5,0.763
9,0.22,7.5,1.018
10,0.22,7.5,1.322
11,0.22,7.5,1.679
12,0.22,7.5,2.093
13,0.22,7.5,2.568
14,0.22,7.5,3.107
15,0.22,7.5,3.716
16,0.22,7.5,4.396
17,0.22,7.5,5.151
18,0.22,7.5,5.984
2,0.23,7.5,0.026
3,0.23,7.5,0.069
4,0.23,7.5,0.137
5,0.23,7.5,0.232
6,0.23,7.5,0.359
7,0.23,7.5,0.52
8,0.23,7.5,0.719
9,0.23,7.5,0.961
10,0.23,7.5,1.249
11,0.23,7.5,1.587
12,0.23,7.5,1.98
13,0.23,7.5,2.431
14,0.23,7.5,2.944
15,0.23,7.5,3.521
16,0.23,7.5,4.168
17,0.23,7.5,4.885
18,0.23,7.5,5.676
2,0.24,7.5,0.025
3,0.24,7.5,0.065
4,0.24,7.5,0.129
5,0.24,7.5,0.219
6,0.24,7.5,0.339
7,0.24,7.5,0.492
8,0.24,7.5,0.681
9,0.24,7.5,0.91
10,0.24,7.5,1.184
11,0.24,7.5,1.506
12,0.24,7.5,1.88
13,0.24,7.5,2.309
14,0.24,7.5,2.798
15,0.24,7.5,3.348
16,0.24,7.5,3.964
17,0.24,7.5,4.647
18,0.24,7.5,5.4
2,0.25,7.5,0.024
3,0.25,7.5,0.062
4,0.25,7.5,0.122
5,0.25,7.5,0.208
6,0.25,7.5,0.321
7,0.25,7.5,0.466
8,0.25,7.5,0.646
9,0.25,7.5,0.865
10,0.25,7.5,1.126
11,0.25,7.5,1.433
12,0.25,7.5,1.79
13,0.25,7.5,2.2
14,0.25,7.5,2.667
15,0.25,7.5,3.193
16,0.25,7.5,3.781
17,0.25,7.5,4.433
18,0.25,7.5,5.151
2,0.26,7.5,0.022
3,0.26,7.5,0.059
4,0.26,7.5,0.116
5,0.26,7.5,0.198
6,0.26,7.5,0.306
7,0.26,7.5,0.444
8,0.26,7.5,0.615
9,0.26,7.5,0.824
10,0.26,7.5,1.074
11,0.26,7.5,1.368
12,0.26,7.5,1.71
13,0.26,7.5,2.103
14,0.26,7.5,2.549
15,0.26,7.5,3.053
16,0.26,7.5,3.615
17,0.26,7.5,4.239
18,0.26,7.5,4.927
2,0.27,7.5,0.021
3,0.27,7.5,0.056
4,0.27,7.5,0.111
5,0.27,7.5,0.188
6,0.27,7.5,0.292
7,0.27,7.5,0.423
8,0.27,7.5,0.588
9,0.27,7.5,0.788
10,0.27,7.5,1.027
11,0.27,7.5,1.309
12,0.27,7.5,1.638
13,0.27,7.5,2.015
14,0.27,7.5,2.443
15,0.27,7.5,2.926
16,0.27,7.5,3.466
17,0.27,7.5,4.064
18,0.27,7.5,4.723
2,0.28,7.5,0.021
3,0.28,7.5,0.054
4,0.28,7.5,0.106
5,0.28,7.5,0.18
6,0.28,7.5,0.279
7,0.28,7.5,0.405
8,0.28,7.5,0.563
9,0.28,7.5,0.755
10,0.28,7.5,0.985
11,0.28,7.5,1.257
12,0.28,7.5,1.572
13,0.28,7.5,1.935
14,0.28,7.5,2.347
15,0.28,7.5,2.811
16,0.28,7.5,3.33
17,0.28,7.5,3.905
18,0.28,7.5,4.537
2,0.29,7.5,0.02
3,0.29,7.5,0.052
4,0.29,7.5,0.102
5,0.29,7.5,0.173
6,0.29,7.5,0.267
7,0.29,7.5,0.389
8,0.29,7.5,0.54
9,0.29,7.5,0.726
10,0.29,7.5,0.947
11,0.29,7.5,1.209
12,0.29,7.5,1.513
13,0.29,7.5,1.862
14,0.29,7.5,2.259
15,0.29,7.5,2.707
16,0.29,7.5,3.206
17,0.29,7.5,3.759
18,0.29,7.5,4.368
2,0.3,7.5,0.019
3,0.3,7.5,0.05
4,0.3,7.5,0.098
5,0.3,7.5,0.166
6,0.3,7.5,0.257
7,0.3,7.5,0.374
8,0.3,7.5,0.52
9,0.3,7.5,0.699
10,0.3,7.5,0.913
11,0.3,7.5,1.165
12,0.3,7.5,1.459
13,0.3,7.5,1.796
14,0.3,7.5,2.18
15,0.3,7.5,2.611
16,0.3,7.5,3.093
17,0.3,7.5,3.626
18,0.3,7.5,4.213
2,0.31,7.5,0.018
3,0.31,7.5,0.048
4,0.31,7.5,0.094
5,0.31,7.5,0.16
6,0.31,7.5,0.248
7,0.31,7.5,0.36
8,0.31,7.5,0.502
9,0.31,7.5,0.674
10,0.31,7.5,0.881
11,0.31,7.5,1.126
12,0.31,7.5,1.41
13,0.31,7.5,1.736
14,0.31,7.5,2.107
15,0.31,7.5,2.524
16,0.31,7.5,2.989
17,0.31,7.5,3.505
18,0.31,7.5,4.071
2,0.32,7.5,0.018
3,0.32,7.5,0.046
4,0.32,7.5,0.091
5,0.32,7.5,0.154
6,0.32,7.5,0.239
7,0.32,7.5,0.348
8,0.32,7.5,0.485
9,0.32,7.5,0.652
10,0.32,7.5,0.853
11,0.32,7.5,1.089
12,0.32,7.5,1.365
13,0.32,7.5,1.681
14,0.32,7.5,2.04
15,0.32,7.5,2.444
16,0.32,7.5,2.894
17,0.32,7.5,3.393
18,0.32,7.5,3.94
2,0.33,7.5,0.017
3,0.33,7.5,0.045
4,0.33,7.5,0.088
5,0.33,7.5,0.149
6,0.33,7.5,0.231
7,0.33,7.5,0.337
8,0.33,7.5,0.47
9,0.33,7.5,0.632
10,0.33,7.5,0.827
11,0.33,7.5,1.056
12,0.33,7.5,1.323
13,0.33,7.5,1.63
14,0.33,7.5,1.978
15,0.33,7.5,2.37
16,0.33,7.5,2.806
17,0.33,7.5,3.289
18,0.33,7.5,3.82
2,0.34,7.5,0.017
3,0.34,7.5,0.043
4,0.34,7.5,0.085
5,0.34,7.5,0.144
6,0.34,7.5,0.224
7,0.34,7.5,0.327
8,0.34,7.5,0.456
9,0.34,7.5,0.613
10,0.34,7.5,0.803
11,0.34,7.5,1.026
12,0.34,7.5,1.286
13,0.34,7.5,1.583
14,0.34,7.5,1.922
15,0.34,7.5,2.302
16,0.34,7.5,2.726
17,0.34,7.5,3.194
18,0.34,7.5,3.709
2,0.35,7.5,0.016
3,0.35,7.5,0.042
4,0.35,7.5,0.082
5,0.35,7.5,0.14
6,0.35,7.5,0.218
7,0.35,7.5,0.318
8,0.35,7.5,0.443
9,0.35,7.5,0.596
10,0.35,7.5,0.781
11,0.35,7.5,0.998
12,0.35,7.5,1.251
13,0.35,7.5,1.541
14,0.35,7.5,1.87
15,0.35,7.5,2.239
16,0.35,7.5,2.651
17,0.35,7.5,3.107
18,0.35,7.5,3.606
2,0.36,7.5,0.016
3,0.36,7.5,0.041
4,0.36,7.5,0.08
5,0.36,7.5,0.136
6,0.36,7.5,0.212
7,0.36,7.5,0.309
8,0.36,7.5,0.431
9,0.36,7.5,0.581
10,0.36,7.5,0.76
11,0.36,7.5,0.972
12,0.36,7.5,1.219
13,0.36,7.5,1.501
14,0.36,7.5,1.821
15,0.36,7.5,2.181
16,0.36,7.5,2.582
17,0.36,7.5,3.025
18,0.36,7.5,3.512
2,0.37,7.5,0.015
3,0.37,7.5,0.04
4,0.37,7.5,0.078
5,0.37,7.5,0.133
6,0.37,7.5,0.206
7,0.37,7.5,0.301
8,0.37,7.5,0.42
9,0.37,7.5,0.567
10,0.37,7.5,0.742
11,0.37,7.5,0.949
12,0.37,7.5,1.189
13,0.37,7.5,1.464
14,0.37,7.5,1.777
15,0.37,7.5,2.128
16,0.37,7.5,2.518
17,0.37,7.5,2.95
18,0.37,7.5,3.424
2,0.38,7.5,0.015
3,0.38,7.5,0.039
4,0.38,7.5,0.076
5,0.38,7.5,0.129
6,0.38,7.5,0.201
7,0.38,7.5,0.294
8,0.38,7.5,0.411
9,0.38,7.5,0.553
10,0.38,7.5,0.725
11,0.38,7.5,0.927
12,0.38,7.5,1.162
13,0.38,7.5,1.431
14,0.38,7.5,1.736
15,0.38,7.5,2.078
16,0.38,7.5,2.459
17,0.38,7.5,2.88
18,0.38,7.5,3.342
2,0.39,7.5,0.015
3,0.39,7.5,0.038
4,0.39,7.5,0.074
5,0.39,7.5,0.126
6,0.39,7.5,0.197
7,0.39,7.5,0.288
8,0.39,7.5,0.402
9,0.39,7.5,0.541
10,0.39,7.5,0.709
11,0.39,7.5,0.907
12,0.39,7.5,1.136
13,0.39,7.5,1.399
14,0.39,7.5,1.698
15,0.39,7.5,2.032
16,0.39,7.5,2.405
17,0.39,7.5,2.816
18,0.39,7.5,3.267
2,0.4,7.5,0.014
3,0.4,7.5,0.037
4,0.4,7.5,0.073
5,0.4,7.5,0.124
6,0.4,7.5,0.192
7,0.4,7.5,0.281
8,0.4,7.5,0.393
9,0.4,7.5,0.53
10,0.4,7.5,0.694
11,0.4,7.5,0.888
12,0.4,7.5,1.113
13,0.4,7.5,1.37
14,0.4,7.5,1.662
15,0.4,7.5,1.99
16,0.4,7.5,2.354
17,0.4,7.5,2.756
18,0.4,7.5,3.196
2,0.1,8,0.084
3,0.1,8,0.228
4,0.1,8,0.455
5,0.1,8,0.775
6,0.1,8,1.2
7,0.1,8,1.736
8,0.1,8,2.39
9,0.1,8,3.168
10,0.1,8,4.076
11,0.1,8,5.12
12,0.1,8,6.307
13,0.1,8,7.643
14,0.1,8,9.136
15,0.1,8,10.792
16,0.1,8,12.621
17,0.1,8,14.629
18,0.1,8,16.825
2,0.11,8,0.073
3,0.11,8,0.197
4,0.11,8,0.392
5,0.11,8,0.669
6,0.11,8,1.036
7,0.11,8,1.498
8,0.11,8,2.062
9,0.11,8,2.732
10,0.11,8,3.515
11,0.11,8,4.417
12,0.11,8,5.443
13,0.11,8,6.6
14,0.11,8,7.894
15,0.11,8,9.335
16,0.11,8,10.927
17,0.11,8,12.679
18,0.11,8,14.599
2,0.12,8,0.065
3,0.12,8,0.173
4,0.12,8,0.343
5,0.12,8,0.586
6,0.12,8,0.906
7,0.12,8,1.31
8,0.12,8,1.803
9,0.12,8,2.389
10,0.12,8,3.074
11,0.12,8,3.864
12,0.12,8,4.764
13,0.12,8,5.782
14,0.12,8,6.922
15,0.12,8,8.193
16,0.12,8,9.601
17,0.12,8,11.153
18,0.12,8,12.857
2,0.13,8,0.058
3,0.13,8,0.153
4,0.13,8,0.304
5,0.13,8,0.519
6,0.13,8,0.802
7,0.13,8,1.159
8,0.13,8,1.595
9,0.13,8,2.114
10,0.13,8,2.721
11,0.13,8,3.422
12,0.13,8,4.222
13,0.13,8,5.128
14,0.13,8,6.146
15,0.13,8,7.282
16,0.13,8,8.543
17,0.13,8,9.935
18,0.13,8,11.465
2,0.14,8,0.052
3,0.14,8,0.137
4,0.14,8,0.272
5,0.14,8,0.464
6,0.14,8,0.717
7,0.14,8,1.036
8,0.14,8,1.425
9,0.14,8,1.889
10,0.14,8,2.433
11,0.14,8,3.062
12,0.14,8,3.781
13,0.14,8,4.597
14,0.14,8,5.515
15,0.14,8,6.541
16,0.14,8,7.683
17,0.14,8,8.944
18,0.14,8,10.333
2,0.15,8,0.047
