Sqrt(A) (m),Rn,t (cm),Dmax (mm)
7,0.16,9,0.585
8,0.16,9,0.785
9,0.16,9,1.015
10,0.16,9,1.276
11,0.16,9,1.568
12,0.16,9,1.905
13,0.16,9,2.296
14,0.16,9,2.732
15,0.16,9,3.214
16,0.16,9,3.744
17,0.16,9,4.325
18,0.16,9,4.958
2,0.17,9,0.032
3,0.17,9,0.08
4,0.17,9,0.153
5,0.17,9,0.252
6,0.17,9,0.378
7,0.17,9,0.531
8,0.17,9,0.712
9,0.17,9,0.92
10,0.17,9,1.156
11,0.17,9,1.425
12,0.17,9,1.745
13,0.17,9,2.105
14,0.17,9,2.506
15,0.17,9,2.95
16,0.17,9,3.44
17,0.17,9,3.976
18,0.17,9,4.561
2,0.18,9,0.029
3,0.18,9,0.073
4,0.18,9,0.14
5,0.18,9,0.231
6,0.18,9,0.346
7,0.18,9,0.485
8,0.18,9,0.65
9,0.18,9,0.84
10,0.18,9,1.054
11,0.18,9,1.313
12,0.18,9,1.61
13,0.18,9,1.943
14,0.18,9,2.315
15,0.18,9,2.728
16,0.18,9,3.182
17,0.18,9,3.681
18,0.18,9,4.225
2,0.19,9,0.027
3,0.19,9,0.068
4,0.19,9,0.129
5,0.19,9,0.213
6,0.19,9,0.318
7,0.19,9,0.446
8,0.19,9,0.597
9,0.19,9,0.771
10,0.19,9,0.975
11,0.19,9,1.218
12,0.19,9,1.494
13,0.19,9,1.805
14,0.19,9,2.152
15,0.19,9,2.538
16,0.19,9,2.963
17,0.19,9,3.429
18,0.19,9,3.939
2,0.2,9,0.025
3,0.2,9,0.063
4,0.2,9,0.12
5,0.2,9,0.197
6,0.2,9,0.294
7,0.2,9,0.413
8,0.2,9,0.552
9,0.2,9,0.712
10,0.2,9,0.909
11,0.2,9,1.137
12,0.2,9,1.395
13,0.2,9,1.687
14,0.2,9,2.013
15,0.2,9,2.375
16,0.2,9,2.774
17,0.2,9,3.213
18,0.2,9,3.692
2,0.21,9,0.023
3,0.21,9,0.058
4,0.21,9,0.111
5,0.21,9,0.183
6,0.21,9,0.274
7,0.21,9,0.383
8,0.21,9,0.512
9,0.21,9,0.666
10,0.21,9,0.852
11,0.21,9,1.066
12,0.21,9,1.31
13,0.21,9,1.584
14,0.21,9,1.892
15,0.21,9,2.233
16,0.21,9,2.611
17,0.21,9,3.025
18,0.21,9,3.479
2,0.22,9,0.022
3,0.22,9,0.055
4,0.22,9,0.104
5,0.22,9,0.171
6,0.22,9,0.256
7,0.22,9,0.358
8,0.22,9,0.478
9,0.22,9,0.627
10,0.22,9,0.802
11,0.22,9,1.005
12,0.22,9,1.235
13,0.22,9,1.495
14,0.22,9,1.786
15,0.22,9,2.11
16,0.22,9,2.469
17,0.22,9,2.862
18,0.22,9,3.293
2,0.23,9,0.021
3,0.23,9,0.051
4,0.23,9,0.098
5,0.23,9,0.161
6,0.23,9,0.24
7,0.23,9,0.335
8,0.23,9,0.45
9,0.23,9,0.593
10,0.23,9,0.759
11,0.23,9,0.951
12,0.23,9,1.17
13,0.23,9,1.417
14,0.23,9,1.694
15,0.23,9,2.003
16,0.23,9,2.344
17,0.23,9,2.72
18,0.23,9,3.131
2,0.24,9,0.019
3,0.24,9,0.048
4,0.24,9,0.092
5,0.24,9,0.151
6,0.24,9,0.226
7,0.24,9,0.316
8,0.24,9,0.427
9,0.24,9,0.562
10,0.24,9,0.721
11,0.24,9,0.904
12,0.24,9,1.113
13,0.24,9,1.349
14,0.24,9,1.614
15,0.24,9,1.909
16,0.24,9,2.235
17,0.24,9,2.594
18,0.24,9,2.988
2,0.25,9,0.018
3,0.25,9,0.046
4,0.25,9,0.087
5,0.25,9,0.143
6,0.25,9,0.213
7,0.25,9,0.298
8,0.25,9,0.407
9,0.25,9,0.536
10,0.25,9,0.687
11,0.25,9,0.862
12,0.25,9,1.062
13,0.25,9,1.288
14,0.25,9,1.542
15,0.25,9,1.825
16,0.25,9,2.139
17,0.25,9,2.484
18,0.25,9,2.862
2,0.26,9,0.017
3,0.26,9,0.044
4,0.26,9,0.083
5,0.26,9,0.136
6,0.26,9,0.202
7,0.26,9,0.284
8,0.26,9,0.388
9,0.26,9,0.512
10,0.26,9,0.657
11,0.26,9,0.825
12,0.26,9,1.017
13,0.26,9,1.235
14,0.26,9,1.479
15,0.26,9,1.752
16,0.26,9,2.053
17,0.26,9,2.386
18,0.26,9,2.751
2,0.27,9,0.017
3,0.27,9,0.042
4,0.27,9,0.079
5,0.27,9,0.129
6,0.27,9,0.192
7,0.27,9,0.272
8,0.27,9,0.372
9,0.27,9,0.491
10,0.27,9,0.631
11,0.27,9,0.793
12,0.27,9,0.978
13,0.27,9,1.187
14,0.27,9,1.423
15,0.27,9,1.686
16,0.27,9,1.978
17,0.27,9,2.299
18,0.27,9,2.652
2,0.28,9,0.016
3,0.28,9,0.04
4,0.28,9,0.076
5,0.28,9,0.123
6,0.28,9,0.184
7,0.28,9,0.262
8,0.28,9,0.358
9,0.28,9,0.473
10,0.28,9,0.607
11,0.28,9,0.764
12,0.28,9,0.942
13,0.28,9,1.145
14,0.28,9,1.373
15,0.28,9,1.628
16,0.28,9,1.91
17,0.28,9,2.222
18,0.28,9,2.564
2,0.29,9,0.015
3,0.29,9,0.038
4,0.29,9,0.072
5,0.29,9,0.118
6,0.29,9,0.176
7,0.29,9,0.252
8,0.29,9,0.345
9,0.29,9,0.456
10,0.29,9,0.586
11,0.29,9,0.737
12,0.29,9,0.911
13,0.29,9,1.107
14,0.29,9,1.329
15,0.29,9,1.576
16,0.29,9,1.85
17,0.29,9,2.153
18,0.29,9,2.485
2,0.3,9,0.015
3,0.3,9,0.037
4,0.3,9,0.07
5,0.3,9,0.113
6,0.3,9,0.17
7,0.3,9,0.244
8,0.3,9,0.333
9,0.3,9,0.441
10,0.3,9,0.567
11,0.3,9,0.714
12,0.3,9,0.882
13,0.3,9,1.074
14,0.3,9,1.289
15,0.3,9,1.529
16,0.3,9,1.796
17,0.3,9,2.091
18,0.3,9,2.415
2,0.31,9,0.014
3,0.31,9,0.035
4,0.31,9,0.067
5,0.31,9,0.109
6,0.31,9,0.165
7,0.31,9,0.236
8,0.31,9,0.323
9,0.31,9,0.428
10,0.31,9,0.551
11,0.31,9,0.693
12,0.31,9,0.857
13,0.31,9,1.043
14,0.31,9,1.253
15,0.31,9,1.488
16,0.31,9,1.748
17,0.31,9,2.036
18,0.31,9,2.353
2,0.32,9,0.014
3,0.32,9,0.034
4,0.32,9,0.065
5,0.32,9,0.105
6,0.32,9,0.16
7,0.32,9,0.229
8,0.32,9,0.314
9,0.32,9,0.416
10,0.32,9,0.535
11,0.32,9,0.675
12,0.32,9,0.834
13,0.32,9,1.016
14,0.32,9,1.221
15,0.32,9,1.45
16,0.32,9,1.705
17,0.32,9,1.987
18,0.32,9,2.297
2,0.33,9,0.013
3,0.33,9,0.033
4,0.33,9,0.063
5,0.33,9,0.102
6,0.33,9,0.155
7,0.33,9,0.223
8,0.33,9,0.305
9,0.33,9,0.405
10,0.33,9,0.522
11,0.33,9,0.658
12,0.33,9,0.814
13,0.33,9,0.992
14,0.33,9,1.192
15,0.33,9,1.417
16,0.33,9,1.667
17,0.33,9,1.943
18,0.33,9,2.246
2,0.34,9,0.013
3,0.34,9,0.032
4,0.34,9,0.061
5,0.34,9,0.099
6,0.34,9,0.151
7,0.34,9,0.217
8,0.34,9,0.298
9,0.34,9,0.395
10,0.34,9,0.509
11,0.34,9,0.642
12,0.34,9,0.796
13,0.34,9,0.97
14,0.34,9,1.166
15,0.34,9,1.387
16,0.34,9,1.632
17,0.34,9,1.903
18,0.34,9,2.201
2,0.35,9,0.013
3,0.35,9,0.031
4,0.35,9,0.059
5,0.35,9,0.097
6,0.35,9,0.148
7,0.35,9,0.212
8,0.35,9,0.291
9,0.35,9,0.386
10,0.35,9,0.498
11,0.35,9,0.629
12,0.35,9,0.779
13,0.35,9,0.95
14,0.35,9,1.143
15,0.35,9,1.36
16,0.35,9,1.601
17,0.35,9,1.868
18,0.35,9,2.161
2,0.36,9,0.012
3,0.36,9,0.03
4,0.36,9,0.057
5,0.36,9,0.094
6,0.36,9,0.144
7,0.36,9,0.207
8,0.36,9,0.285
9,0.36,9,0.378
10,0.36,9,0.488
11,0.36,9,0.616
12,0.36,9,0.764
13,0.36,9,0.932
14,0.36,9,1.122
15,0.36,9,1.336
16,0.36,9,1.573
17,0.36,9,1.836
18,0.36,9,2.125
2,0.37,9,0.012
3,0.37,9,0.03
4,0.37,9,0.056
5,0.37,9,0.092
6,0.37,9,0.141
7,0.37,9,0.203
8,0.37,9,0.279
9,0.37,9,0.371
10,0.37,9,0.479
11,0.37,9,0.605
12,0.37,9,0.751
13,0.37,9,0.916
14,0.37,9,1.104
15,0.37,9,1.314
16,0.37,9,1.548
17,0.37,9,1.807
18,0.37,9,2.093
2,0.38,9,0.012
3,0.38,9,0.029
4,0.38,9,0.055
5,0.38,9,0.091
6,0.38,9,0.139
7,0.38,9,0.2
8,0.38,9,0.275
9,0.38,9,0.365
10,0.38,9,0.471
11,0.38,9,0.595
12,0.38,9,0.739
13,0.38,9,0.902
14,0.38,9,1.087
15,0.38,9,1.294
16,0.38,9,1.526
17,0.38,9,1.782
18,0.38,9,2.064
2,0.39,9,0.011
3,0.39,9,0.028
4,0.39,9,0.053
5,0.39,9,0.089
6,0.39,9,0.136
7,0.39,9,0.196
8,0.39,9,0.27
9,0.39,9,0.359
10,0.39,9,0.464
11,0.39,9,0.586
12,0.39,9,0.728
13,0.39,9,0.889
14,0.39,9,1.072
15,0.39,9,1.277
16,0.39,9,1.506
17,0.39,9,1.759
18,0.39,9,2.038
2,0.4,9,0.011
3,0.4,9,0.028
4,0.4,9,0.052
5,0.4,9,0.088
6,0.4,9,0.134
7,0.4,9,0.193
8,0.4,9,0.266
9,0.4,9,0.354
10,0.4,9,0.457
11,0.4,9,0.578
12,0.4,9,0.718
13,0.4,9,0.878
14,0.4,9,1.058
15,0.4,9,1.261
16,0.4,9,1.488
17,0.4,9,1.739
18,0.4,9,2.016
2,0.1,9.5,0.066
3,0.1,9.5,0.181
4,0.1,9.5,0.354
5,0.1,9.5,0.588
6,0.1,9.5,0.887
7,0.1,9.5,1.254
8,0.1,9.5,1.693
9,0.1,9.5,2.202
10,0.1,9.5,2.784
11,0.1,9.5,3.439
12,0.1,9.5,4.166
13,0.1,9.5,4.967
14,0.1,9.5,5.841
15,0.1,9.5,6.788
16,0.1,9.5,7.81
17,0.1,9.5,8.906
18,0.1,9.5,10.077
2,0.11,9.5,0.058
3,0.11,9.5,0.156
4,0.11,9.5,0.303
5,0.11,9.5,0.502
6,0.11,9.5,0.756
7,0.11,9.5,1.07
8,0.11,9.5,1.442
9,0.11,9.5,1.874
10,0.11,9.5,2.367
11,0.11,9.5,2.921
12,0.11,9.5,3.536
13,0.11,9.5,4.212
14,0.11,9.5,4.949
15,0.11,9.5,5.748
16,0.11,9.5,6.61
17,0.11,9.5,7.533
18,0.11,9.5,8.52
2,0.12,9.5,0.052
3,0.12,9.5,0.136
4,0.12,9.5,0.262
5,0.12,9.5,0.435
6,0.12,9.5,0.655
7,0.12,9.5,0.925
8,0.12,9.5,1.247
9,0.12,9.5,1.619
10,0.12,9.5,2.043
11,0.12,9.5,2.518
12,0.12,9.5,3.046
13,0.12,9.5,3.625
14,0.12,9.5,4.257
15,0.12,9.5,4.942
16,0.12,9.5,5.68
17,0.12,9.5,6.505
18,0.12,9.5,7.432
2,0.13,9.5,0.046
3,0.13,9.5,0.12
4,0.13,9.5,0.23
5,0.13,9.5,0.381
6,0.13,9.5,0.574
7,0.13,9.5,0.811
8,0.13,9.5,1.091
9,0.13,9.5,1.416
10,0.13,9.5,1.785
11,0.13,9.5,2.199
12,0.13,9.5,2.657
13,0.13,9.5,3.161
14,0.13,9.5,3.71
15,0.13,9.5,4.305
16,0.13,9.5,4.993
17,0.13,9.5,5.751
18,0.13,9.5,6.575
2,0.14,9.5,0.041
3,0.14,9.5,0.107
4,0.14,9.5,0.205
5,0.14,9.5,0.338
6,0.14,9.5,0.509
7,0.14,9.5,0.718
8,0.14,9.5,0.966
9,0.14,9.5,1.252
10,0.14,9.5,1.577
11,0.14,9.5,1.941
12,0.14,9.5,2.344
13,0.14,9.5,2.787
14,0.14,9.5,3.27
15,0.14,9.5,3.838
16,0.14,9.5,4.462
17,0.14,9.5,5.144
18,0.14,9.5,5.886
2,0.15,9.5,0.037
3,0.15,9.5,0.096
4,0.15,9.5,0.183
5,0.15,9.5,0.303
6,0.15,9.5,0.456
7,0.15,9.5,0.642
8,0.15,9.5,0.862
9,0.15,9.5,1.117
10,0.15,9.5,1.406
11,0.15,9.5,1.729
12,0.15,9.5,2.088
13,0.15,9.5,2.481
14,0.15,9.5,2.947
15,0.15,9.5,3.463
16,0.15,9.5,4.029
17,0.15,9.5,4.648
18,0.15,9.5,5.322
2,0.16,9.5,0.034
3,0.16,9.5,0.086
4,0.16,9.5,0.166
5,0.16,9.5,0.274
6,0.16,9.5,0.411
7,0.16,9.5,0.579
8,0.16,9.5,0.777
9,0.16,9.5,1.005
10,0.16,9.5,1.264
11,0.16,9.5,1.554
12,0.16,9.5,1.876
13,0.16,9.5,2.255
14,0.16,9.5,2.681
15,0.16,9.5,3.152
16,0.16,9.5,3.67
17,0.16,9.5,4.237
18,0.16,9.5,4.855
2,0.17,9.5,0.031
3,0.17,9.5,0.079
4,0.17,9.5,0.151
5,0.17,9.5,0.249
6,0.17,9.5,0.374
7,0.17,9.5,0.526
8,0.17,9.5,0.705
9,0.17,9.5,0.911
10,0.17,9.5,1.146
11,0.17,9.5,1.408
12,0.17,9.5,1.714
13,0.17,9.5,2.066
14,0.17,9.5,2.458
15,0.17,9.5,2.892
16,0.17,9.5,3.37
17,0.17,9.5,3.893
18,0.17,9.5,4.463
2,0.18,9.5,0.029
3,0.18,9.5,0.072
4,0.18,9.5,0.138
5,0.18,9.5,0.228
6,0.18,9.5,0.342
7,0.18,9.5,0.48
8,0.18,9.5,0.644
9,0.18,9.5,0.832
10,0.18,9.5,1.045
11,0.18,9.5,1.29
12,0.18,9.5,1.58
13,0.18,9.5,1.906
14,0.18,9.5,2.27
15,0.18,9.5,2.672
16,0.18,9.5,3.116
17,0.18,9.5,3.602
18,0.18,9.5,4.132
2,0.19,9.5,0.026
3,0.19,9.5,0.067
4,0.19,9.5,0.127
5,0.19,9.5,0.21
6,0.19,9.5,0.315
7,0.19,9.5,0.442
8,0.19,9.5,0.591
9,0.19,9.5,0.764
10,0.19,9.5,0.96
11,0.19,9.5,1.196
12,0.19,9.5,1.466
13,0.19,9.5,1.77
14,0.19,9.5,2.109
15,0.19,9.5,2.485
16,0.19,9.5,2.899
17,0.19,9.5,3.354
18,0.19,9.5,3.849
2,0.2,9.5,0.025
3,0.2,9.5,0.062
4,0.2,9.5,0.118
5,0.2,9.5,0.194
6,0.2,9.5,0.291
7,0.2,9.5,0.408
8,0.2,9.5,0.547
9,0.2,9.5,0.706
10,0.2,9.5,0.893
11,0.2,9.5,1.116
12,0.2,9.5,1.368
13,0.2,9.5,1.653
14,0.2,9.5,1.971
15,0.2,9.5,2.324
16,0.2,9.5,2.713
17,0.2,9.5,3.14
18,0.2,9.5,3.607
2,0.21,9.5,0.023
3,0.21,9.5,0.058
4,0.21,9.5,0.11
5,0.21,9.5,0.181
6,0.21,9.5,0.271
7,0.21,9.5,0.38
8,0.21,9.5,0.508
9,0.21,9.5,0.655
10,0.21,9.5,0.837
11,0.21,9.5,1.046
12,0.21,9.5,1.284
13,0.21,9.5,1.552
14,0.21,9.5,1.852
15,0.21,9.5,2.185
16,0.21,9.5,2.552
17,0.21,9.5,2.956
18,0.21,9.5,3.396
2,0.22,9.5,0.021
3,0.22,9.5,0.054
4,0.22,9.5,0.103
5,0.22,9.5,0.169
6,0.22,9.5,0.253
7,0.22,9.5,0.354
8,0.22,9.5,0.474
9,0.22,9.5,0.616
10,0.22,9.5,0.788
11,0.22,9.5,0.985
12,0.22,9.5,1.21
13,0.22,9.5,1.464
14,0.22,9.5,1.748
15,0.22,9.5,2.063
16,0.22,9.5,2.412
17,0.22,9.5,2.795
18,0.22,9.5,3.213
2,0.23,9.5,0.02
3,0.23,9.5,0.051
4,0.23,9.5,0.097
5,0.23,9.5,0.159
6,0.23,9.5,0.237
7,0.23,9.5,0.332
8,0.23,9.5,0.444
9,0.23,9.5,0.582
10,0.23,9.5,0.745
11,0.23,9.5,0.932
12,0.23,9.5,1.146
13,0.23,9.5,1.387
14,0.23,9.5,1.657
15,0.23,9.5,1.957
16,0.23,9.5,2.289
17,0.23,9.5,2.654
18,0.23,9.5,3.053
2,0.24,9.5,0.019
3,0.24,9.5,0.048
4,0.24,9.5,0.091
5,0.24,9.5,0.15
6,0.24,9.5,0.223
7,0.24,9.5,0.313
8,0.24,9.5,0.42
9,0.24,9.5,0.552
10,0.24,9.5,0.707
11,0.24,9.5,0.886
12,0.24,9.5,1.089
13,0.24,9.5,1.319
14,0.24,9.5,1.577
15,0.24,9.5,1.864
16,0.24,9.5,2.182
17,0.24,9.5,2.531
18,0.24,9.5,2.913
2,0.25,9.5,0.018
3,0.25,9.5,0.045
4,0.25,9.5,0.086
5,0.25,9.5,0.142
6,0.25,9.5,0.211
7,0.25,9.5,0.295
8,0.25,9.5,0.399
9,0.25,9.5,0.526
10,0.25,9.5,0.674
11,0.25,9.5,0.845
12,0.25,9.5,1.039
13,0.25,9.5,1.26
14,0.25,9.5,1.507
15,0.25,9.5,1.782
16,0.25,9.5,2.087
17,0.25,9.5,2.422
18,0.25,9.5,2.789
2,0.26,9.5,0.017
3,0.26,9.5,0.043
4,0.26,9.5,0.082
5,0.26,9.5,0.134
6,0.26,9.5,0.2
7,0.26,9.5,0.28
8,0.26,9.5,0.381
9,0.26,9.5,0.502
10,0.26,9.5,0.644
11,0.26,9.5,0.808
12,0.26,9.5,0.995
13,0.26,9.5,1.207
14,0.26,9.5,1.445
15,0.26,9.5,1.709
16,0.26,9.5,2.002
17,0.26,9.5,2.325
18,0.26,9.5,2.679
2,0.27,9.5,0.016
3,0.27,9.5,0.041
4,0.27,9.5,0.078
5,0.27,9.5,0.128
6,0.27,9.5,0.191
7,0.27,9.5,0.268
8,0.27,9.5,0.365
9,0.27,9.5,0.482
10,0.27,9.5,0.618
11,0.27,9.5,0.776
12,0.27,9.5,0.956
13,0.27,9.5,1.16
14,0.27,9.5,1.389
15,0.27,9.5,1.645
16,0.27,9.5,1.928
17,0.27,9.5,2.24
18,0.27,9.5,2.582
2,0.28,9.5,0.016
3,0.28,9.5,0.039
4,0.28,9.5,0.075
5,0.28,9.5,0.122
6,0.28,9.5,0.182
7,0.28,9.5,0.257
8,0.28,9.5,0.351
9,0.28,9.5,0.463
10,0.28,9.5,0.595
11,0.28,9.5,0.747
12,0.28,9.5,0.921
13,0.28,9.5,1.118
14,0.28,9.5,1.34
15,0.28,9.5,1.587
16,0.28,9.5,1.861
17,0.28,9.5,2.163
18,0.28,9.5,2.495
2,0.29,9.5,0.015
3,0.29,9.5,0.038
4,0.29,9.5,0.072
5,0.29,9.5,0.117
6,0.29,9.5,0.174
7,0.29,9.5,0.248
8,0.29,9.5,0.338
9,0.29,9.5,0.447
10,0.29,9.5,0.574
11,0.29,9.5,0.721
12,0.29,9.5,0.89
13,0.29,9.5,1.081
14,0.29,9.5,1.296
15,0.29,9.5,1.536
16,0.29,9.5,1.802
17,0.29,9.5,2.095
18,0.29,9.5,2.417
2,0.3,9.5,0.014
3,0.3,9.5,0.036
4,0.3,9.5,0.069
5,0.3,9.5,0.112
6,0.3,9.5,0.167
7,0.3,9.5,0.239
8,0.3,9.5,0.327
9,0.3,9.5,0.432
10,0.3,9.5,0.555
11,0.3,9.5,0.698
12,0.3,9.5,0.862
13,0.3,9.5,1.048
14,0.3,9.5,1.257
15,0.3,9.5,1.49
16,0.3,9.5,1.749
17,0.3,9.5,2.035
18,0.3,9.5,2.348
2,0.31,9.5,0.014
3,0.31,9.5,0.035
4,0.31,9.5,0.066
5,0.31,9.5,0.108
6,0.31,9.5,0.162
7,0.31,9.5,0.232
8,0.31,9.5,0.317
9,0.31,9.5,0.419
10,0.31,9.5,0.539
11,0.31,9.5,0.678
12,0.31,9.5,0.837
13,0.31,9.5,1.018
14,0.31,9.5,1.221
15,0.31,9.5,1.449
16,0.31,9.5,1.701
17,0.31,9.5,1.98
18,0.31,9.5,2.287
2,0.32,9.5,0.014
3,0.32,9.5,0.034
4,0.32,9.5,0.064
5,0.32,9.5,0.104
6,0.32,9.5,0.157
7,0.32,9.5,0.225
8,0.32,9.5,0.308
9,0.32,9.5,0.407
10,0.32,9.5,0.524
11,0.32,9.5,0.659
12,0.32,9.5,0.814
13,0.32,9.5,0.991
14,0.32,9.5,1.19
15,0.32,9.5,1.412
16,0.32,9.5,1.659
17,0.32,9.5,1.932
18,0.32,9.5,2.231
2,0.33,9.5,0.013
3,0.33,9.5,0.033
4,0.33,9.5,0.062
5,0.33,9.5,0.101
6,0.33,9.5,0.152
7,0.33,9.5,0.218
8,0.33,9.5,0.299
9,0.33,9.5,0.396
10,0.33,9.5,0.51
11,0.33,9.5,0.642
12,0.33,9.5,0.794
13,0.33,9.5,0.967
14,0.33,9.5,1.161
15,0.33,9.5,1.379
16,0.33,9.5,1.621
17,0.33,9.5,1.888
18,0.33,9.5,2.182
2,0.34,9.5,0.013
3,0.34,9.5,0.032
4,0.34,9.5,0.06
5,0.34,9.5,0.098
6,0.34,9.5,0.148
7,0.34,9.5,0.213
8,0.34,9.5,0.292
9,0.34,9.5,0.386
10,0.34,9.5,0.498
11,0.34,9.5,0.627
12,0.34,9.5,0.776
13,0.34,9.5,0.945
14,0.34,9.5,1.136
15,0.34,9.5,1.349
16,0.34,9.5,1.586
17,0.34,9.5,1.849
18,0.34,9.5,2.137
2,0.35,9.5,0.012
3,0.35,9.5,0.031
4,0.35,9.5,0.058
5,0.35,9.5,0.095
6,0.35,9.5,0.145
7,0.35,9.5,0.208
8,0.35,9.5,0.285
9,0.35,9.5,0.378
10,0.35,9.5,0.487
11,0.35,9.5,0.614
12,0.35,9.5,0.76
13,0.35,9.5,0.926
14,0.35,9.5,1.113
15,0.35,9.5,1.322
16,0.35,9.5,1.556
17,0.35,9.5,1.814
18,0.35,9.5,2.097
2,0.36,9.5,0.012
3,0.36,9.5,0.03
4,0.36,9.5,0.057
5,0.36,9.5,0.093
6,0.36,9.5,0.142
7,0.36,9.5,0.203
8,0.36,9.5,0.279
9,0.36,9.5,0.37
10,0.36,9.5,0.477
11,0.36,9.5,0.602
12,0.36,9.5,0.745
13,0.36,9.5,0.908
14,0.36,9.5,1.092
15,0.36,9.5,1.298
16,0.36,9.5,1.528
17,0.36,9.5,1.782
18,0.36,9.5,2.062
2,0.37,9.5,0.012
3,0.37,9.5,0.029
4,0.37,9.5,0.055
5,0.37,9.5,0.091
6,0.37,9.5,0.139
7,0.37,9.5,0.199
8,0.37,9.5,0.274
9,0.37,9.5,0.363
10,0.37,9.5,0.468
11,0.37,9.5,0.591
12,0.37,9.5,0.732
13,0.37,9.5,0.892
14,0.37,9.5,1.074
15,0.37,9.5,1.277
16,0.37,9.5,1.503
17,0.37,9.5,1.754
18,0.37,9.5,2.03
2,0.38,9.5,0.012
3,0.38,9.5,0.029
4,0.38,9.5,0.054
5,0.38,9.5,0.089
6,0.38,9.5,0.136
7,0.38,9.5,0.196
8,0.38,9.5,0.269
9,0.38,9.5,0.357
10,0.38,9.5,0.46
11,0.38,9.5,0.581
12,0.38,9.5,0.72
13,0.38,9.5,0.878
14,0.38,9.5,1.057
15,0.38,9.5,1.258
16,0.38,9.5,1.481
17,0.38,9.5,1.729
18,0.38,9.5,2.001
2,0.39,9.5,0.011
3,0.39,9.5,0.028
4,0.39,9.5,0.053
5,0.39,9.5,0.087
6,0.39,9.5,0.134
7,0.39,9.5,0.192
8,0.39,9.5,0.264
9,0.39,9.5,0.351
10,0.39,9.5,0.453
11,0.39,9.5,0.572
12,0.39,9.5,0.709
13,0.39,9.5,0.865
14,0.39,9.5,1.042
15,0.39,9.5,1.24
16,0.39,9.5,1.461
17,0.39,9.5,1.706
18,0.39,9.5,1.976
2,0.4,9.5,0.011
3,0.4,9.5,0.027
4,0.4,9.5,0.052
5,0.4,9.5,0.086
6,0.4,9.5,0.132
7,0.4,9.5,0.189
8,0.4,9.5,0.26
9,0.4,9.5,0.346
10,0.4,9.5,0.446
11,0.4,9.5,0.564
12,0.4,9.5,0.699
13,0.4,9.5,0.854
14,0.4,9.5,1.029
15,0.4,9.5,1.225
16,0.4,9.5,1.444
17,0.4,9.5,1.686
18,0.4,9.5,1.953
2,0.1,10,0.064
3,0.1,10,0.178
4,0.1,10,0.349
5,0.1,10,0.58
6,0.1,10,0.875
7,0.1,10,1.239
8,0.1,10,1.672
9,0.1,10,2.176
10,0.1,10,2.753
11,0.1,10,3.402
12,0.1,10,4.123
13,0.1,10,4.918
14,0.1,10,5.785
15,0.1,10,6.727
16,0.1,10,7.742
17,0.1,10,8.831
18,0.1,10,9.994
2,0.11,10,0.057
3,0.11,10,0.154
4,0.11,10,0.298
5,0.11,10,0.495
6,0.11,10,0.747
7,0.11,10,1.056
8,0.11,10,1.425
9,0.11,10,1.853
10,0.11,10,2.342
11,0.11,10,2.891
12,0.11,10,3.501
13,0.11,10,4.172
14,0.11,10,4.905
15,0.11,10,5.699
16,0.11,10,6.555
17,0.11,10,7.473
18,0.11,10,8.453
2,0.12,10,0.051
3,0.12,10,0.134
4,0.12,10,0.259
5,0.12,10,0.429
6,0.12,10,0.647
7,0.12,10,0.914
8,0.12,10,1.232
9,0.12,10,1.601
10,0.12,10,2.022
11,0.12,10,2.493
12,0.12,10,3.017
13,0.12,10,3.593
14,0.12,10,4.221
15,0.12,10,4.902
16,0.12,10,5.635
17,0.12,10,6.422
18,0.12,10,7.307
2,0.13,10,0.045
3,0.13,10,0.118
4,0.13,10,0.227
5,0.13,10,0.376
6,0.13,10,0.567
7,0.13,10,0.801
8,0.13,10,1.079
9,0.13,10,1.401
10,0.13,10,1.767
11,0.13,10,2.178
12,0.13,10,2.633
13,0.13,10,3.134
14,0.13,10,3.68
15,0.13,10,4.271
16,0.13,10,4.91
17,0.13,10,5.654
18,0.13,10,6.461
2,0.14,10,0.041
3,0.14,10,0.105
4,0.14,10,0.202
5,0.14,10,0.334
6,0.14,10,0.503
7,0.14,10,0.71
8,0.14,10,0.955
9,0.14,10,1.239
10,0.14,10,1.562
11,0.14,10,1.923
12,0.14,10,2.324
13,0.14,10,2.764
14,0.14,10,3.244
15,0.14,10,3.774
16,0.14,10,4.386
17,0.14,10,5.054
18,0.14,10,5.779
2,0.15,10,0.037
3,0.15,10,0.094
4,0.15,10,0.181
5,0.15,10,0.299
6,0.15,10,0.45
7,0.15,10,0.635
8,0.15,10,0.853
9,0.15,10,1.106
10,0.15,10,1.393
11,0.15,10,1.714
12,0.15,10,2.07
13,0.15,10,2.462
14,0.15,10,2.898
15,0.15,10,3.403
16,0.15,10,3.958
17,0.15,10,4.564
18,0.15,10,5.222
2,0.16,10,0.033
3,0.16,10,0.085
4,0.16,10,0.163
5,0.16,10,0.27
6,0.16,10,0.406
7,0.16,10,0.573
8,0.16,10,0.769
9,0.16,10,0.996
10,0.16,10,1.253
11,0.16,10,1.541
12,0.16,10,1.861
13,0.16,10,2.218
14,0.16,10,2.635
15,0.16,10,3.096
16,0.16,10,3.603
17,0.16,10,4.158
18,0.16,10,4.761
2,0.17,10,0.031
3,0.17,10,0.078
4,0.17,10,0.149
5,0.17,10,0.246
6,0.17,10,0.369
7,0.17,10,0.52
8,0.17,10,0.698
9,0.17,10,0.903
10,0.17,10,1.136
11,0.17,10,1.396
