Sqrt(A) (m),Rn,t (cm),Dmax (mm)
17,0.18,11,3.7
18,0.18,11,4.208
2,0.19,11,0.026
3,0.19,11,0.068
4,0.19,11,0.131
5,0.19,11,0.218
6,0.19,11,0.33
7,0.19,11,0.468
8,0.19,11,0.632
9,0.19,11,0.822
10,0.19,11,1.04
11,0.19,11,1.287
12,0.19,11,1.563
13,0.19,11,1.868
14,0.19,11,2.204
15,0.19,11,2.572
16,0.19,11,2.973
17,0.19,11,3.407
18,0.19,11,3.876
2,0.2,11,0.025
3,0.2,11,0.063
4,0.2,11,0.122
5,0.2,11,0.202
6,0.2,11,0.306
7,0.2,11,0.433
8,0.2,11,0.585
9,0.2,11,0.761
10,0.2,11,0.963
11,0.2,11,1.191
12,0.2,11,1.446
13,0.2,11,1.728
14,0.2,11,2.04
15,0.2,11,2.381
16,0.2,11,2.752
17,0.2,11,3.156
18,0.2,11,3.592
2,0.21,11,0.023
3,0.21,11,0.059
4,0.21,11,0.113
5,0.21,11,0.189
6,0.21,11,0.285
7,0.21,11,0.403
8,0.21,11,0.544
9,0.21,11,0.708
10,0.21,11,0.895
11,0.21,11,1.107
12,0.21,11,1.344
13,0.21,11,1.607
14,0.21,11,1.897
15,0.21,11,2.215
16,0.21,11,2.562
17,0.21,11,2.938
18,0.21,11,3.345
2,0.22,11,0.022
3,0.22,11,0.055
4,0.22,11,0.106
5,0.22,11,0.176
6,0.22,11,0.267
7,0.22,11,0.377
8,0.22,11,0.508
9,0.22,11,0.661
10,0.22,11,0.836
11,0.22,11,1.034
12,0.22,11,1.256
13,0.22,11,1.502
14,0.22,11,1.773
15,0.22,11,2.071
16,0.22,11,2.396
17,0.22,11,2.749
18,0.22,11,3.131
2,0.23,11,0.02
3,0.23,11,0.052
4,0.23,11,0.1
5,0.23,11,0.166
6,0.23,11,0.25
7,0.23,11,0.354
8,0.23,11,0.477
9,0.23,11,0.62
10,0.23,11,0.784
11,0.23,11,0.97
12,0.23,11,1.178
13,0.23,11,1.409
14,0.23,11,1.665
15,0.23,11,1.945
16,0.23,11,2.251
17,0.23,11,2.583
18,0.23,11,2.951
2,0.24,11,0.019
3,0.24,11,0.049
4,0.24,11,0.094
5,0.24,11,0.156
6,0.24,11,0.236
7,0.24,11,0.333
8,0.24,11,0.449
9,0.24,11,0.584
10,0.24,11,0.739
11,0.24,11,0.914
12,0.24,11,1.11
13,0.24,11,1.328
14,0.24,11,1.569
15,0.24,11,1.834
16,0.24,11,2.123
17,0.24,11,2.446
18,0.24,11,2.815
2,0.25,11,0.018
3,0.25,11,0.046
4,0.25,11,0.089
5,0.25,11,0.148
6,0.25,11,0.223
7,0.25,11,0.315
8,0.25,11,0.425
9,0.25,11,0.552
10,0.25,11,0.698
11,0.25,11,0.864
12,0.25,11,1.05
13,0.25,11,1.256
14,0.25,11,1.485
15,0.25,11,1.736
16,0.25,11,2.017
17,0.25,11,2.34
18,0.25,11,2.694
2,0.26,11,0.017
3,0.26,11,0.044
4,0.26,11,0.085
5,0.26,11,0.141
6,0.26,11,0.212
7,0.26,11,0.299
8,0.26,11,0.403
9,0.26,11,0.524
10,0.26,11,0.662
11,0.26,11,0.82
12,0.26,11,0.996
13,0.26,11,1.193
14,0.26,11,1.41
15,0.26,11,1.652
16,0.26,11,1.935
17,0.26,11,2.247
18,0.26,11,2.588
2,0.27,11,0.017
3,0.27,11,0.042
4,0.27,11,0.081
5,0.27,11,0.134
6,0.27,11,0.202
7,0.27,11,0.285
8,0.27,11,0.383
9,0.27,11,0.498
10,0.27,11,0.63
11,0.27,11,0.78
12,0.27,11,0.948
13,0.27,11,1.136
14,0.27,11,1.343
15,0.27,11,1.59
16,0.27,11,1.863
17,0.27,11,2.164
18,0.27,11,2.494
2,0.28,11,0.016
3,0.28,11,0.04
4,0.28,11,0.077
5,0.28,11,0.128
6,0.28,11,0.193
7,0.28,11,0.272
8,0.28,11,0.366
9,0.28,11,0.476
10,0.28,11,0.602
11,0.28,11,0.745
12,0.28,11,0.906
13,0.28,11,1.085
14,0.28,11,1.295
15,0.28,11,1.534
16,0.28,11,1.799
17,0.28,11,2.09
18,0.28,11,2.41
2,0.29,11,0.015
3,0.29,11,0.039
4,0.29,11,0.074
5,0.29,11,0.123
6,0.29,11,0.184
7,0.29,11,0.26
8,0.29,11,0.35
9,0.29,11,0.455
10,0.29,11,0.576
11,0.29,11,0.713
12,0.29,11,0.868
13,0.29,11,1.045
14,0.29,11,1.253
15,0.29,11,1.484
16,0.29,11,1.741
17,0.29,11,2.024
18,0.29,11,2.335
2,0.3,11,0.015
3,0.3,11,0.037
4,0.3,11,0.071
5,0.3,11,0.118
6,0.3,11,0.177
7,0.3,11,0.25
8,0.3,11,0.336
9,0.3,11,0.437
10,0.3,11,0.553
11,0.3,11,0.685
12,0.3,11,0.834
13,0.3,11,1.013
14,0.3,11,1.215
15,0.3,11,1.44
16,0.3,11,1.69
17,0.3,11,1.966
18,0.3,11,2.268
2,0.31,11,0.014
3,0.31,11,0.036
4,0.31,11,0.069
5,0.31,11,0.113
6,0.31,11,0.17
7,0.31,11,0.24
8,0.31,11,0.324
9,0.31,11,0.421
10,0.31,11,0.532
11,0.31,11,0.66
12,0.31,11,0.81
13,0.31,11,0.984
14,0.31,11,1.181
15,0.31,11,1.401
16,0.31,11,1.644
17,0.31,11,1.913
18,0.31,11,2.208
2,0.32,11,0.014
3,0.32,11,0.034
4,0.32,11,0.066
5,0.32,11,0.109
6,0.32,11,0.164
7,0.32,11,0.232
8,0.32,11,0.312
9,0.32,11,0.406
10,0.32,11,0.514
11,0.32,11,0.638
12,0.32,11,0.788
13,0.32,11,0.959
14,0.32,11,1.151
15,0.32,11,1.365
16,0.32,11,1.603
17,0.32,11,1.866
18,0.32,11,2.155
2,0.33,11,0.013
3,0.33,11,0.033
4,0.33,11,0.064
5,0.33,11,0.106
6,0.33,11,0.159
7,0.33,11,0.224
8,0.33,11,0.302
9,0.33,11,0.392
10,0.33,11,0.497
11,0.33,11,0.622
12,0.33,11,0.769
13,0.33,11,0.936
14,0.33,11,1.124
15,0.33,11,1.334
16,0.33,11,1.567
17,0.33,11,1.824
18,0.33,11,2.107
2,0.34,11,0.013
3,0.34,11,0.032
4,0.34,11,0.062
5,0.34,11,0.103
6,0.34,11,0.154
7,0.34,11,0.217
8,0.34,11,0.292
9,0.34,11,0.38
10,0.34,11,0.482
11,0.34,11,0.608
12,0.34,11,0.752
13,0.34,11,0.915
14,0.34,11,1.099
15,0.34,11,1.305
16,0.34,11,1.534
17,0.34,11,1.787
18,0.34,11,2.064
2,0.35,11,0.012
3,0.35,11,0.032
4,0.35,11,0.06
5,0.35,11,0.1
6,0.35,11,0.15
7,0.35,11,0.211
8,0.35,11,0.284
9,0.35,11,0.369
10,0.35,11,0.472
11,0.35,11,0.595
12,0.35,11,0.736
13,0.35,11,0.896
14,0.35,11,1.077
15,0.35,11,1.28
16,0.35,11,1.505
17,0.35,11,1.753
18,0.35,11,2.026
2,0.36,11,0.012
3,0.36,11,0.031
4,0.36,11,0.059
5,0.36,11,0.097
6,0.36,11,0.145
7,0.36,11,0.205
8,0.36,11,0.276
9,0.36,11,0.359
10,0.36,11,0.463
11,0.36,11,0.583
12,0.36,11,0.722
13,0.36,11,0.88
14,0.36,11,1.058
15,0.36,11,1.257
16,0.36,11,1.478
17,0.36,11,1.723
18,0.36,11,1.992
2,0.37,11,0.012
3,0.37,11,0.03
4,0.37,11,0.057
5,0.37,11,0.094
6,0.37,11,0.142
7,0.37,11,0.2
8,0.37,11,0.269
9,0.37,11,0.352
10,0.37,11,0.454
11,0.37,11,0.573
12,0.37,11,0.71
13,0.37,11,0.865
14,0.37,11,1.04
15,0.37,11,1.237
16,0.37,11,1.455
17,0.37,11,1.696
18,0.37,11,1.961
2,0.38,11,0.012
3,0.38,11,0.029
4,0.38,11,0.056
5,0.38,11,0.092
6,0.38,11,0.138
7,0.38,11,0.195
8,0.38,11,0.263
9,0.38,11,0.346
10,0.38,11,0.447
11,0.38,11,0.564
12,0.38,11,0.699
13,0.38,11,0.852
14,0.38,11,1.025
15,0.38,11,1.219
16,0.38,11,1.434
17,0.38,11,1.672
18,0.38,11,1.934
2,0.39,11,0.011
3,0.39,11,0.029
4,0.39,11,0.055
5,0.39,11,0.09
6,0.39,11,0.135
7,0.39,11,0.191
8,0.39,11,0.257
9,0.39,11,0.341
10,0.39,11,0.44
11,0.39,11,0.556
12,0.39,11,0.689
13,0.39,11,0.84
14,0.39,11,1.011
15,0.39,11,1.202
16,0.39,11,1.415
17,0.39,11,1.651
18,0.39,11,1.91
2,0.4,11,0.011
3,0.4,11,0.028
4,0.4,11,0.054
5,0.4,11,0.088
6,0.4,11,0.133
7,0.4,11,0.187
8,0.4,11,0.253
9,0.4,11,0.336
10,0.4,11,0.434
11,0.4,11,0.548
12,0.4,11,0.68
13,0.4,11,0.83
14,0.4,11,0.999
15,0.4,11,1.188
16,0.4,11,1.399
17,0.4,11,1.632
18,0.4,11,1.888
2,0.1,11.5,0.061
3,0.1,11.5,0.175
4,0.1,11.5,0.35
5,0.1,11.5,0.589
6,0.1,11.5,0.897
7,0.1,11.5,1.277
8,0.1,11.5,1.734
9,0.1,11.5,2.271
10,0.1,11.5,2.888
11,0.1,11.5,3.588
12,0.1,11.5,4.372
13,0.1,11.5,5.241
14,0.1,11.5,6.196
15,0.1,11.5,7.238
16,0.1,11.5,8.368
17,0.1,11.5,9.587
18,0.1,11.5,10.897
2,0.11,11.5,0.054
3,0.11,11.5,0.152
4,0.11,11.5,0.301
5,0.11,11.5,0.505
6,0.11,11.5,0.768
7,0.11,11.5,1.093
8,0.11,11.5,1.484
9,0.11,11.5,1.942
10,0.11,11.5,2.469
11,0.11,11.5,3.065
12,0.11,11.5,3.732
13,0.11,11.5,4.471
14,0.11,11.5,5.283
15,0.11,11.5,6.168
16,0.11,11.5,7.128
17,0.11,11.5,8.163
18,0.11,11.5,9.276
2,0.12,11.5,0.049
3,0.12,11.5,0.134
4,0.12,11.5,0.262
5,0.12,11.5,0.439
6,0.12,11.5,0.667
7,0.12,11.5,0.949
8,0.12,11.5,1.288
9,0.12,11.5,1.685
10,0.12,11.5,2.14
11,0.12,11.5,2.656
12,0.12,11.5,3.232
13,0.12,11.5,3.869
14,0.12,11.5,4.57
15,0.12,11.5,5.333
16,0.12,11.5,6.161
17,0.12,11.5,7.055
18,0.12,11.5,8.015
2,0.13,11.5,0.044
3,0.13,11.5,0.118
4,0.13,11.5,0.231
5,0.13,11.5,0.386
6,0.13,11.5,0.587
7,0.13,11.5,0.835
8,0.13,11.5,1.132
9,0.13,11.5,1.48
10,0.13,11.5,1.879
11,0.13,11.5,2.329
12,0.13,11.5,2.833
13,0.13,11.5,3.39
14,0.13,11.5,4.002
15,0.13,11.5,4.67
16,0.13,11.5,5.394
17,0.13,11.5,6.175
18,0.13,11.5,7.015
2,0.14,11.5,0.04
3,0.14,11.5,0.106
4,0.14,11.5,0.206
5,0.14,11.5,0.343
6,0.14,11.5,0.522
7,0.14,11.5,0.742
8,0.14,11.5,1.005
9,0.14,11.5,1.313
10,0.14,11.5,1.666
11,0.14,11.5,2.065
12,0.14,11.5,2.51
13,0.14,11.5,3.003
14,0.14,11.5,3.544
15,0.14,11.5,4.134
16,0.14,11.5,4.774
17,0.14,11.5,5.466
18,0.14,11.5,6.209
2,0.15,11.5,0.036
3,0.15,11.5,0.095
4,0.15,11.5,0.185
5,0.15,11.5,0.308
6,0.15,11.5,0.468
7,0.15,11.5,0.665
8,0.15,11.5,0.901
9,0.15,11.5,1.176
10,0.15,11.5,1.491
11,0.15,11.5,1.847
12,0.15,11.5,2.245
13,0.15,11.5,2.684
14,0.15,11.5,3.168
15,0.15,11.5,3.695
16,0.15,11.5,4.267
17,0.15,11.5,4.885
18,0.15,11.5,5.55
2,0.16,11.5,0.033
3,0.16,11.5,0.086
4,0.16,11.5,0.167
5,0.16,11.5,0.279
6,0.16,11.5,0.423
7,0.16,11.5,0.601
8,0.16,11.5,0.814
9,0.16,11.5,1.062
10,0.16,11.5,1.346
11,0.16,11.5,1.666
12,0.16,11.5,2.024
13,0.16,11.5,2.42
14,0.16,11.5,2.855
15,0.16,11.5,3.33
16,0.16,11.5,3.846
17,0.16,11.5,4.404
18,0.16,11.5,5.004
2,0.17,11.5,0.03
3,0.17,11.5,0.079
4,0.17,11.5,0.153
5,0.17,11.5,0.254
6,0.17,11.5,0.386
7,0.17,11.5,0.548
8,0.17,11.5,0.741
9,0.17,11.5,0.966
10,0.17,11.5,1.223
11,0.17,11.5,1.514
12,0.17,11.5,1.839
13,0.17,11.5,2.198
14,0.17,11.5,2.593
15,0.17,11.5,3.025
16,0.17,11.5,3.493
17,0.17,11.5,4.001
18,0.17,11.5,4.548
2,0.18,11.5,0.028
3,0.18,11.5,0.072
4,0.18,11.5,0.14
5,0.18,11.5,0.233
6,0.18,11.5,0.354
7,0.18,11.5,0.502
8,0.18,11.5,0.678
9,0.18,11.5,0.884
10,0.18,11.5,1.119
11,0.18,11.5,1.385
12,0.18,11.5,1.681
13,0.18,11.5,2.01
14,0.18,11.5,2.371
15,0.18,11.5,2.766
16,0.18,11.5,3.195
17,0.18,11.5,3.66
18,0.18,11.5,4.161
2,0.19,11.5,0.026
3,0.19,11.5,0.067
4,0.19,11.5,0.129
5,0.19,11.5,0.215
6,0.19,11.5,0.326
7,0.19,11.5,0.462
8,0.19,11.5,0.625
9,0.19,11.5,0.814
10,0.19,11.5,1.03
11,0.19,11.5,1.274
12,0.19,11.5,1.547
13,0.19,11.5,1.849
14,0.19,11.5,2.181
15,0.19,11.5,2.545
16,0.19,11.5,2.941
17,0.19,11.5,3.37
18,0.19,11.5,3.832
2,0.2,11.5,0.024
3,0.2,11.5,0.062
4,0.2,11.5,0.12
5,0.2,11.5,0.2
6,0.2,11.5,0.302
7,0.2,11.5,0.428
8,0.2,11.5,0.578
9,0.2,11.5,0.753
10,0.2,11.5,0.953
11,0.2,11.5,1.178
12,0.2,11.5,1.431
13,0.2,11.5,1.71
14,0.2,11.5,2.018
15,0.2,11.5,2.355
16,0.2,11.5,2.722
17,0.2,11.5,3.12
18,0.2,11.5,3.55
2,0.21,11.5,0.023
3,0.21,11.5,0.058
4,0.21,11.5,0.112
5,0.21,11.5,0.186
6,0.21,11.5,0.282
7,0.21,11.5,0.399
8,0.21,11.5,0.538
9,0.21,11.5,0.7
10,0.21,11.5,0.886
11,0.21,11.5,1.096
12,0.21,11.5,1.33
13,0.21,11.5,1.591
14,0.21,11.5,1.877
15,0.21,11.5,2.191
16,0.21,11.5,2.533
17,0.21,11.5,2.904
18,0.21,11.5,3.305
2,0.22,11.5,0.021
3,0.22,11.5,0.054
4,0.22,11.5,0.105
5,0.22,11.5,0.174
6,0.22,11.5,0.263
7,0.22,11.5,0.373
8,0.22,11.5,0.503
9,0.22,11.5,0.654
10,0.22,11.5,0.828
11,0.22,11.5,1.024
12,0.22,11.5,1.243
13,0.22,11.5,1.486
14,0.22,11.5,1.754
15,0.22,11.5,2.048
16,0.22,11.5,2.368
17,0.22,11.5,2.716
18,0.22,11.5,3.093
2,0.23,11.5,0.02
3,0.23,11.5,0.051
4,0.23,11.5,0.099
5,0.23,11.5,0.164
6,0.23,11.5,0.248
7,0.23,11.5,0.35
8,0.23,11.5,0.472
9,0.23,11.5,0.614
10,0.23,11.5,0.776
11,0.23,11.5,0.96
12,0.23,11.5,1.166
13,0.23,11.5,1.394
14,0.23,11.5,1.646
15,0.23,11.5,1.923
16,0.23,11.5,2.224
17,0.23,11.5,2.552
18,0.23,11.5,2.907
2,0.24,11.5,0.019
3,0.24,11.5,0.048
4,0.24,11.5,0.093
5,0.24,11.5,0.155
6,0.24,11.5,0.233
7,0.24,11.5,0.33
8,0.24,11.5,0.445
9,0.24,11.5,0.578
10,0.24,11.5,0.731
11,0.24,11.5,0.904
12,0.24,11.5,1.098
13,0.24,11.5,1.314
14,0.24,11.5,1.552
15,0.24,11.5,1.813
16,0.24,11.5,2.098
17,0.24,11.5,2.408
18,0.24,11.5,2.758
2,0.25,11.5,0.018
3,0.25,11.5,0.046
4,0.25,11.5,0.088
5,0.25,11.5,0.146
6,0.25,11.5,0.221
7,0.25,11.5,0.312
8,0.25,11.5,0.42
9,0.25,11.5,0.547
10,0.25,11.5,0.691
11,0.25,11.5,0.855
12,0.25,11.5,1.039
13,0.25,11.5,1.243
14,0.25,11.5,1.468
15,0.25,11.5,1.715
16,0.25,11.5,1.986
17,0.25,11.5,2.293
18,0.25,11.5,2.639
2,0.26,11.5,0.017
3,0.26,11.5,0.043
4,0.26,11.5,0.084
5,0.26,11.5,0.139
6,0.26,11.5,0.21
7,0.26,11.5,0.296
8,0.26,11.5,0.399
9,0.26,11.5,0.518
10,0.26,11.5,0.656
11,0.26,11.5,0.811
12,0.26,11.5,0.985
13,0.26,11.5,1.179
14,0.26,11.5,1.394
15,0.26,11.5,1.629
16,0.26,11.5,1.897
17,0.26,11.5,2.201
18,0.26,11.5,2.534
2,0.27,11.5,0.016
3,0.27,11.5,0.041
4,0.27,11.5,0.08
5,0.27,11.5,0.132
6,0.27,11.5,0.2
7,0.27,11.5,0.282
8,0.27,11.5,0.38
9,0.27,11.5,0.493
10,0.27,11.5,0.624
11,0.27,11.5,0.772
12,0.27,11.5,0.938
13,0.27,11.5,1.123
14,0.27,11.5,1.328
15,0.27,11.5,1.559
16,0.27,11.5,1.825
17,0.27,11.5,2.119
18,0.27,11.5,2.441
2,0.28,11.5,0.016
3,0.28,11.5,0.04
4,0.28,11.5,0.076
5,0.28,11.5,0.127
6,0.28,11.5,0.191
7,0.28,11.5,0.269
8,0.28,11.5,0.362
9,0.28,11.5,0.471
10,0.28,11.5,0.596
11,0.28,11.5,0.737
12,0.28,11.5,0.896
13,0.28,11.5,1.073
14,0.28,11.5,1.27
15,0.28,11.5,1.503
16,0.28,11.5,1.762
17,0.28,11.5,2.046
18,0.28,11.5,2.358
2,0.29,11.5,0.015
3,0.29,11.5,0.038
4,0.29,11.5,0.073
5,0.29,11.5,0.121
6,0.29,11.5,0.183
7,0.29,11.5,0.258
8,0.29,11.5,0.347
9,0.29,11.5,0.451
10,0.29,11.5,0.57
11,0.29,11.5,0.706
12,0.29,11.5,0.858
13,0.29,11.5,1.028
14,0.29,11.5,1.228
15,0.29,11.5,1.454
16,0.29,11.5,1.705
17,0.29,11.5,1.981
18,0.29,11.5,2.284
2,0.3,11.5,0.014
3,0.3,11.5,0.037
4,0.3,11.5,0.07
5,0.3,11.5,0.116
6,0.3,11.5,0.175
7,0.3,11.5,0.247
8,0.3,11.5,0.333
9,0.3,11.5,0.433
10,0.3,11.5,0.547
11,0.3,11.5,0.678
12,0.3,11.5,0.824
13,0.3,11.5,0.994
14,0.3,11.5,1.191
15,0.3,11.5,1.411
16,0.3,11.5,1.654
17,0.3,11.5,1.923
18,0.3,11.5,2.218
2,0.31,11.5,0.014
3,0.31,11.5,0.035
4,0.31,11.5,0.068
5,0.31,11.5,0.112
6,0.31,11.5,0.169
7,0.31,11.5,0.238
8,0.31,11.5,0.32
9,0.31,11.5,0.416
10,0.31,11.5,0.527
11,0.31,11.5,0.652
12,0.31,11.5,0.795
13,0.31,11.5,0.965
14,0.31,11.5,1.157
15,0.31,11.5,1.371
16,0.31,11.5,1.609
17,0.31,11.5,1.871
18,0.31,11.5,2.159
2,0.32,11.5,0.013
3,0.32,11.5,0.034
4,0.32,11.5,0.065
5,0.32,11.5,0.108
6,0.32,11.5,0.163
7,0.32,11.5,0.229
8,0.32,11.5,0.309
9,0.32,11.5,0.402
10,0.32,11.5,0.508
11,0.32,11.5,0.629
12,0.32,11.5,0.773
13,0.32,11.5,0.94
14,0.32,11.5,1.127
15,0.32,11.5,1.336
16,0.32,11.5,1.569
17,0.32,11.5,1.825
18,0.32,11.5,2.106
2,0.33,11.5,0.013
3,0.33,11.5,0.033
4,0.33,11.5,0.063
5,0.33,11.5,0.105
6,0.33,11.5,0.157
7,0.33,11.5,0.222
8,0.33,11.5,0.299
9,0.33,11.5,0.388
10,0.33,11.5,0.492
11,0.33,11.5,0.611
12,0.33,11.5,0.754
13,0.33,11.5,0.917
14,0.33,11.5,1.1
15,0.33,11.5,1.305
16,0.33,11.5,1.532
17,0.33,11.5,1.783
18,0.33,11.5,2.059
2,0.34,11.5,0.013
3,0.34,11.5,0.032
4,0.34,11.5,0.061
5,0.34,11.5,0.101
6,0.34,11.5,0.152
7,0.34,11.5,0.215
8,0.34,11.5,0.289
9,0.34,11.5,0.376
10,0.34,11.5,0.476
11,0.34,11.5,0.596
12,0.34,11.5,0.737
13,0.34,11.5,0.896
14,0.34,11.5,1.076
15,0.34,11.5,1.277
16,0.34,11.5,1.5
17,0.34,11.5,1.746
18,0.34,11.5,2.016
2,0.35,11.5,0.012
3,0.35,11.5,0.031
4,0.35,11.5,0.06
5,0.35,11.5,0.099
6,0.35,11.5,0.148
7,0.35,11.5,0.209
8,0.35,11.5,0.281
9,0.35,11.5,0.365
10,0.35,11.5,0.463
11,0.35,11.5,0.584
12,0.35,11.5,0.721
13,0.35,11.5,0.878
14,0.35,11.5,1.054
15,0.35,11.5,1.252
16,0.35,11.5,1.471
17,0.35,11.5,1.713
18,0.35,11.5,1.978
2,0.36,11.5,0.012
3,0.36,11.5,0.03
4,0.36,11.5,0.058
5,0.36,11.5,0.096
6,0.36,11.5,0.144
7,0.36,11.5,0.203
8,0.36,11.5,0.273
9,0.36,11.5,0.355
10,0.36,11.5,0.454
11,0.36,11.5,0.572
12,0.36,11.5,0.708
13,0.36,11.5,0.862
14,0.36,11.5,1.035
15,0.36,11.5,1.229
16,0.36,11.5,1.445
17,0.36,11.5,1.683
18,0.36,11.5,1.945
2,0.37,11.5,0.012
3,0.37,11.5,0.03
4,0.37,11.5,0.057
5,0.37,11.5,0.093
6,0.37,11.5,0.14
7,0.37,11.5,0.198
8,0.37,11.5,0.266
9,0.37,11.5,0.346
10,0.37,11.5,0.446
11,0.37,11.5,0.562
12,0.37,11.5,0.695
13,0.37,11.5,0.847
14,0.37,11.5,1.018
15,0.37,11.5,1.209
16,0.37,11.5,1.422
17,0.37,11.5,1.657
18,0.37,11.5,1.914
2,0.38,11.5,0.011
3,0.38,11.5,0.029
4,0.38,11.5,0.055
5,0.38,11.5,0.091
6,0.38,11.5,0.137
7,0.38,11.5,0.193
8,0.38,11.5,0.26
9,0.38,11.5,0.34
10,0.38,11.5,0.438
11,0.38,11.5,0.553
12,0.38,11.5,0.684
13,0.38,11.5,0.834
14,0.38,11.5,1.002
15,0.38,11.5,1.191
16,0.38,11.5,1.401
17,0.38,11.5,1.633
18,0.38,11.5,1.888
2,0.39,11.5,0.011
3,0.39,11.5,0.028
4,0.39,11.5,0.054
5,0.39,11.5,0.089
6,0.39,11.5,0.134
7,0.39,11.5,0.189
8,0.39,11.5,0.254
9,0.39,11.5,0.335
10,0.39,11.5,0.432
11,0.39,11.5,0.545
12,0.39,11.5,0.674
13,0.39,11.5,0.822
14,0.39,11.5,0.989
15,0.39,11.5,1.175
16,0.39,11.5,1.383
17,0.39,11.5,1.612
18,0.39,11.5,1.864
2,0.4,11.5,0.011
3,0.4,11.5,0.028
4,0.4,11.5,0.053
5,0.4,11.5,0.087
6,0.4,11.5,0.131
7,0.4,11.5,0.185
8,0.4,11.5,0.249
9,0.4,11.5,0.33
10,0.4,11.5,0.426
11,0.4,11.5,0.537
12,0.4,11.5,0.666
13,0.4,11.5,0.812
14,0.4,11.5,0.976
15,0.4,11.5,1.161
16,0.4,11.5,1.366
17,0.4,11.5,1.593
18,0.4,11.5,1.842
2,0.1,12,0.058
3,0.1,12,0.172
4,0.1,12,0.345
5,0.1,12,0.581
6,0.1,12,0.885
7,0.1,12,1.261
8,0.1,12,1.713
9,0.1,12,2.243
10,0.1,12,2.854
11,0.1,12,3.547
12,0.1,12,4.323
13,0.1,12,5.183
14,0.1,12,6.129
15,0.1,12,7.161
16,0.1,12,8.281
17,0.1,12,9.489
18,0.1,12,10.786
2,0.11,12,0.052
3,0.11,12,0.149
4,0.11,12,0.297
5,0.11,12,0.499
6,0.11,12,0.758
7,0.11,12,1.08
8,0.11,12,1.466
9,0.11,12,1.919
10,0.11,12,2.44
11,0.11,12,3.03
12,0.11,12,3.691
13,0.11,12,4.423
14,0.11,12,5.227
15,0.11,12,6.104
16,0.11,12,7.055
17,0.11,12,8.081
18,0.11,12,9.183
2,0.12,12,0.047
3,0.12,12,0.131
4,0.12,12,0.259
5,0.12,12,0.433
6,0.12,12,0.659
7,0.12,12,0.938
8,0.12,12,1.273
9,0.12,12,1.665
10,0.12,12,2.116
11,0.12,12,2.626
12,0.12,12,3.197
13,0.12,12,3.829
14,0.12,12,4.523
15,0.12,12,5.279
16,0.12,12,6.1
17,0.12,12,6.985
18,0.12,12,7.936
2,0.13,12,0.043
3,0.13,12,0.116
4,0.13,12,0.228
5,0.13,12,0.381
6,0.13,12,0.579
7,0.13,12,0.825
8,0.13,12,1.119
9,0.13,12,1.463
10,0.13,12,1.858
11,0.13,12,2.304
12,0.13,12,2.803
13,0.13,12,3.356
14,0.13,12,3.962
15,0.13,12,4.623
16,0.13,12,5.341
17,0.13,12,6.115
18,0.13,12,6.947
2,0.14,12,0.039
3,0.14,12,0.104
4,0.14,12,0.203
5,0.14,12,0.339
6,0.14,12,0.515
7,0.14,12,0.733
8,0.14,12,0.994
9,0.14,12,1.299
10,0.14,12,1.648
11,0.14,12,2.043
12,0.14,12,2.484
13,0.14,12,2.973
14,0.14,12,3.509
15,0.14,12,4.093
16,0.14,12,4.727
17,0.14,12,5.412
18,0.14,12,6.148
2,0.15,12,0.035
3,0.15,12,0.094
4,0.15,12,0.182
5,0.15,12,0.305
6,0.15,12,0.462
7,0.15,12,0.657
8,0.15,12,0.891
9,0.15,12,1.163
10,0.15,12,1.475
11,0.15,12,1.828
12,0.15,12,2.222
13,0.15,12,2.658
14,0.15,12,3.136
15,0.15,12,3.658
16,0.15,12,4.225
17,0.15,12,4.837
18,0.15,12,5.495
2,0.16,12,0.032
3,0.16,12,0.085
4,0.16,12,0.165
5,0.16,12,0.276
6,0.16,12,0.418
7,0.16,12,0.594
8,0.16,12,0.805
9,0.16,12,1.05
10,0.16,12,1.332
11,0.16,12,1.649
12,0.16,12,2.004
13,0.16,12,2.396
14,0.16,12,2.827
15,0.16,12,3.298
16,0.16,12,3.808
17,0.16,12,4.36
18,0.16,12,4.954
2,0.17,12,0.03
3,0.17,12,0.078
4,0.17,12,0.151
5,0.17,12,0.251
6,0.17,12,0.381
7,0.17,12,0.541
8,0.17,12,0.733
9,0.17,12,0.955
10,0.17,12,1.211
11,0.17,12,1.499
12,0.17,12,1.82
13,0.17,12,2.176
14,0.17,12,2.568
15,0.17,12,2.995
16,0.17,12,3.459
17,0.17,12,3.961
18,0.17,12,4.501
2,0.18,12,0.028
3,0.18,12,0.071
4,0.18,12,0.138
5,0.18,12,0.231
6,0.18,12,0.35
7,0.18,12,0.496
8,0.18,12,0.671
9,0.18,12,0.875
10,0.18,12,1.108
11,0.18,12,1.371
12,0.18,12,1.665
13,0.18,12,1.99
14,0.18,12,2.348
15,0.18,12,2.739
16,0.18,12,3.163
17,0.18,12,3.623
18,0.18,12,4.118
2,0.19,12,0.026
3,0.19,12,0.066
4,0.19,12,0.128
5,0.19,12,0.213
6,0.19,12,0.322
7,0.19,12,0.457
8,0.19,12,0.618
9,0.19,12,0.805
10,0.19,12,1.02
11,0.19,12,1.261
12,0.19,12,1.532
13,0.19,12,1.831
14,0.19,12,2.16
15,0.19,12,2.52
16,0.19,12,2.911
17,0.19,12,3.335
18,0.19,12,3.791
2,0.2,12,0.024
3,0.2,12,0.061
4,0.2,12,0.118
