Sqrt(A) (m),Rn,t (cm),Dmax (mm)
2,0.16,9,0.16
3,0.16,9,0.542
4,0.16,9,1.271
5,0.16,9,2.45
6,0.16,9,4.186
7,0.16,9,6.588
8,0.16,9,9.769
9,0.16,9,13.833
10,0.16,9,18.885
11,0.16,9,25.019
12,0.16,9,32.327
13,0.16,9,40.891
14,0.16,9,50.791
15,0.16,9,62.104
16,0.16,9,74.899
17,0.16,9,89.248
18,0.16,9,105.218
2,0.17,9,0.151
3,0.17,9,0.51
4,0.17,9,1.193
5,0.17,9,2.297
6,0.17,9,3.924
7,0.17,9,6.178
8,0.17,9,9.161
9,0.17,9,12.972
10,0.17,9,17.704
11,0.17,9,23.445
12,0.17,9,30.276
13,0.17,9,38.273
14,0.17,9,47.507
15,0.17,9,58.048
16,0.17,9,69.96
17,0.17,9,83.308
18,0.17,9,98.154
2,0.18,9,0.143
3,0.18,9,0.481
4,0.18,9,1.123
5,0.18,9,2.162
6,0.18,9,3.693
7,0.18,9,5.814
8,0.18,9,8.621
9,0.18,9,12.205
10,0.18,9,16.652
11,0.18,9,22.042
12,0.18,9,28.447
13,0.18,9,35.937
14,0.18,9,44.577
15,0.18,9,54.431
16,0.18,9,65.559
17,0.18,9,78.019
18,0.18,9,91.87
2,0.19,9,0.136
3,0.19,9,0.455
4,0.19,9,1.061
5,0.19,9,2.041
6,0.19,9,3.486
7,0.19,9,5.489
8,0.19,9,8.138
9,0.19,9,11.519
10,0.19,9,15.71
11,0.19,9,20.782
12,0.19,9,26.805
13,0.19,9,33.84
14,0.19,9,41.949
15,0.19,9,51.189
16,0.19,9,61.616
17,0.19,9,73.285
18,0.19,9,86.251
2,0.2,9,0.13
3,0.2,9,0.432
4,0.2,9,1.005
5,0.2,9,1.932
6,0.2,9,3.3
7,0.2,9,5.196
8,0.2,9,7.704
9,0.2,9,10.901
10,0.2,9,14.859
11,0.2,9,19.646
12,0.2,9,25.323
13,0.2,9,31.949
14,0.2,9,39.579
15,0.2,9,48.267
16,0.2,9,58.066
17,0.2,9,69.027
18,0.2,9,81.202
2,0.21,9,0.124
3,0.21,9,0.411
4,0.21,9,0.954
5,0.21,9,1.834
6,0.21,9,3.132
7,0.21,9,4.932
8,0.21,9,7.31
9,0.21,9,10.34
10,0.21,9,14.088
11,0.21,9,18.615
12,0.21,9,23.98
13,0.21,9,30.235
14,0.21,9,37.432
15,0.21,9,45.623
16,0.21,9,54.856
17,0.21,9,65.18
18,0.21,9,76.645
2,0.22,9,0.118
3,0.22,9,0.391
4,0.22,9,0.908
5,0.22,9,1.745
6,0.22,9,2.98
7,0.22,9,4.692
8,0.22,9,6.953
9,0.22,9,9.83
10,0.22,9,13.386
11,0.22,9,17.677
12,0.22,9,22.756
13,0.22,9,28.674
14,0.22,9,35.479
15,0.22,9,43.22
16,0.22,9,51.942
17,0.22,9,61.691
18,0.22,9,72.515
2,0.23,9,0.113
3,0.23,9,0.374
4,0.23,9,0.866
5,0.23,9,1.663
6,0.23,9,2.841
7,0.23,9,4.473
8,0.23,9,6.626
9,0.23,9,9.363
10,0.23,9,12.743
11,0.23,9,16.818
12,0.23,9,21.637
13,0.23,9,27.248
14,0.23,9,33.697
15,0.23,9,41.028
16,0.23,9,49.286
17,0.23,9,58.515
18,0.23,9,68.759
2,0.24,9,0.108
3,0.24,9,0.357
4,0.24,9,0.827
5,0.24,9,1.589
6,0.24,9,2.714
7,0.24,9,4.272
8,0.24,9,6.326
9,0.24,9,8.935
10,0.24,9,12.153
11,0.24,9,16.03
12,0.24,9,20.611
13,0.24,9,25.942
14,0.24,9,32.065
15,0.24,9,39.023
16,0.24,9,46.859
17,0.24,9,55.614
18,0.24,9,65.331
2,0.25,9,0.104
3,0.25,9,0.342
4,0.25,9,0.792
5,0.25,9,1.521
6,0.25,9,2.597
7,0.25,9,4.087
8,0.25,9,6.049
9,0.25,9,8.54
10,0.25,9,11.61
11,0.25,9,15.304
12,0.25,9,19.667
13,0.25,9,24.74
14,0.25,9,30.565
15,0.25,9,37.183
16,0.25,9,44.633
17,0.25,9,52.956
18,0.25,9,62.192
2,0.26,9,0.1
3,0.26,9,0.328
4,0.26,9,0.759
5,0.26,9,1.458
6,0.26,9,2.489
7,0.26,9,3.916
8,0.26,9,5.794
9,0.26,9,8.176
10,0.26,9,11.108
11,0.26,9,14.634
12,0.26,9,18.795
13,0.26,9,23.633
14,0.26,9,29.184
15,0.26,9,35.489
16,0.26,9,42.586
17,0.26,9,50.513
18,0.26,9,59.31
2,0.27,9,0.097
3,0.27,9,0.316
4,0.27,9,0.729
5,0.27,9,1.399
6,0.27,9,2.389
7,0.27,9,3.758
8,0.27,9,5.558
9,0.27,9,7.838
10,0.27,9,10.643
11,0.27,9,14.014
12,0.27,9,17.99
13,0.27,9,22.609
14,0.27,9,27.908
15,0.27,9,33.926
16,0.27,9,40.698
17,0.27,9,48.262
18,0.27,9,56.655
2,0.28,9,0.093
3,0.28,9,0.304
4,0.28,9,0.701
5,0.28,9,1.345
6,0.28,9,2.297
7,0.28,9,3.611
8,0.28,9,5.338
9,0.28,9,7.524
10,0.28,9,10.211
11,0.28,9,13.438
12,0.28,9,17.242
13,0.28,9,21.66
14,0.28,9,26.728
15,0.28,9,32.48
16,0.28,9,38.953
17,0.28,9,46.183
18,0.28,9,54.204
2,0.29,9,0.09
3,0.29,9,0.293
4,0.29,9,0.675
5,0.29,9,1.295
6,0.29,9,2.21
7,0.29,9,3.474
8,0.29,9,5.133
9,0.29,9,7.232
10,0.29,9,9.809
11,0.29,9,12.903
12,0.29,9,16.548
13,0.29,9,20.78
14,0.29,9,25.633
15,0.29,9,31.141
16,0.29,9,37.338
17,0.29,9,44.259
18,0.29,9,51.938
2,0.3,9,0.087
3,0.3,9,0.282
4,0.3,9,0.651
5,0.3,9,1.248
6,0.3,9,2.13
7,0.3,9,3.346
8,0.3,9,4.942
9,0.3,9,6.959
10,0.3,9,9.435
11,0.3,9,12.405
12,0.3,9,15.904
13,0.3,9,19.964
14,0.3,9,24.618
15,0.3,9,29.9
16,0.3,9,35.843
17,0.3,9,42.48
18,0.3,9,49.844
2,0.31,9,0.084
3,0.31,9,0.272
4,0.31,9,0.627
5,0.31,9,1.204
6,0.31,9,2.054
7,0.31,9,3.225
8,0.31,9,4.762
9,0.31,9,6.703
10,0.31,9,9.084
11,0.31,9,11.938
12,0.31,9,15.3
13,0.31,9,19.2
14,0.31,9,23.67
15,0.31,9,28.743
16,0.31,9,34.451
17,0.31,9,40.825
18,0.31,9,47.898
2,0.32,9,0.081
3,0.32,9,0.263
4,0.32,9,0.606
5,0.32,9,1.162
6,0.32,9,1.981
7,0.32,9,3.111
8,0.32,9,4.591
9,0.32,9,6.459
10,0.32,9,8.749
11,0.32,9,11.494
12,0.32,9,14.724
13,0.32,9,18.472
14,0.32,9,22.768
15,0.32,9,27.643
16,0.32,9,33.127
17,0.32,9,39.252
18,0.32,9,46.048
2,0.33,9,0.079
3,0.33,9,0.254
4,0.33,9,0.586
5,0.33,9,1.124
6,0.33,9,1.916
7,0.33,9,3.007
8,0.33,9,4.435
9,0.33,9,6.236
10,0.33,9,8.444
11,0.33,9,11.088
12,0.33,9,14.2
13,0.33,9,17.809
14,0.33,9,21.946
15,0.33,9,26.639
16,0.33,9,31.919
17,0.33,9,37.816
18,0.33,9,44.361
2,0.34,9,0.076
3,0.34,9,0.247
4,0.34,9,0.567
5,0.34,9,1.088
6,0.34,9,1.854
7,0.34,9,2.908
8,0.34,9,4.288
9,0.34,9,6.027
10,0.34,9,8.157
11,0.34,9,10.708
12,0.34,9,13.708
13,0.34,9,17.188
14,0.34,9,21.175
15,0.34,9,25.7
16,0.34,9,30.789
17,0.34,9,36.474
18,0.34,9,42.783
2,0.35,9,0.074
3,0.35,9,0.239
4,0.35,9,0.55
5,0.35,9,1.054
6,0.35,9,1.796
7,0.35,9,2.816
8,0.35,9,4.15
9,0.35,9,5.831
10,0.35,9,7.888
11,0.35,9,10.35
12,0.35,9,13.247
13,0.35,9,16.605
14,0.35,9,20.453
15,0.35,9,24.819
16,0.35,9,29.731
17,0.35,9,35.217
18,0.35,9,41.306
2,0.36,9,0.072
3,0.36,9,0.232
4,0.36,9,0.534
5,0.36,9,1.022
6,0.36,9,1.741
7,0.36,9,2.729
8,0.36,9,4.02
9,0.36,9,5.645
10,0.36,9,7.634
11,0.36,9,10.014
12,0.36,9,12.813
13,0.36,9,16.058
14,0.36,9,19.775
15,0.36,9,23.993
16,0.36,9,28.738
17,0.36,9,34.038
18,0.36,9,39.92
2,0.37,9,0.07
3,0.37,9,0.226
4,0.37,9,0.518
5,0.37,9,0.992
6,0.37,9,1.69
7,0.37,9,2.647
8,0.37,9,3.897
9,0.37,9,5.471
10,0.37,9,7.395
11,0.37,9,9.697
12,0.37,9,12.404
13,0.37,9,15.542
14,0.37,9,19.137
15,0.37,9,23.216
16,0.37,9,27.805
17,0.37,9,32.93
18,0.37,9,38.619
2,0.38,9,0.068
3,0.38,9,0.219
4,0.38,9,0.504
5,0.38,9,0.964
6,0.38,9,1.641
7,0.38,9,2.569
8,0.38,9,3.781
9,0.38,9,5.306
10,0.38,9,7.169
11,0.38,9,9.399
12,0.38,9,12.019
13,0.38,9,15.057
14,0.38,9,18.536
15,0.38,9,22.484
16,0.38,9,26.926
17,0.38,9,31.888
18,0.38,9,37.395
2,0.39,9,0.067
3,0.39,9,0.213
4,0.39,9,0.49
5,0.39,9,0.937
6,0.39,9,1.595
7,0.39,9,2.496
8,0.39,9,3.672
9,0.39,9,5.15
10,0.39,9,6.956
11,0.39,9,9.117
12,0.39,9,11.656
13,0.39,9,14.599
14,0.39,9,17.97
15,0.39,9,21.795
16,0.39,9,26.099
17,0.39,9,30.906
18,0.39,9,36.242
2,0.4,9,0.065
3,0.4,9,0.208
4,0.4,9,0.477
5,0.4,9,0.912
6,0.4,9,1.551
7,0.4,9,2.426
8,0.4,9,3.568
9,0.4,9,5.002
10,0.4,9,6.755
11,0.4,9,8.85
12,0.4,9,11.312
13,0.4,9,14.166
14,0.4,9,17.435
15,0.4,9,21.144
16,0.4,9,25.318
17,0.4,9,29.98
18,0.4,9,35.155
2,0.1,9.5,0.23
3,0.1,9.5,0.81
4,0.1,9.5,1.94
5,0.1,9.5,3.789
6,0.1,9.5,6.519
7,0.1,9.5,10.285
8,0.1,9.5,15.248
9,0.1,9.5,21.574
10,0.1,9.5,29.431
11,0.1,9.5,38.988
12,0.1,9.5,50.417
13,0.1,9.5,63.885
14,0.1,9.5,79.556
15,0.1,9.5,97.588
16,0.1,9.5,118.135
17,0.1,9.5,141.345
18,0.1,9.5,167.358
2,0.11,9.5,0.213
3,0.11,9.5,0.74
4,0.11,9.5,1.766
5,0.11,9.5,3.44
6,0.11,9.5,5.905
7,0.11,9.5,9.306
8,0.11,9.5,13.791
9,0.11,9.5,19.511
10,0.11,9.5,26.62
11,0.11,9.5,35.275
12,0.11,9.5,45.626
13,0.11,9.5,57.821
14,0.11,9.5,72.005
15,0.11,9.5,88.314
16,0.11,9.5,106.881
17,0.11,9.5,127.831
18,0.11,9.5,151.286
2,0.12,9.5,0.197
3,0.12,9.5,0.681
4,0.12,9.5,1.619
5,0.12,9.5,3.146
6,0.12,9.5,5.392
7,0.12,9.5,8.491
8,0.12,9.5,12.58
9,0.12,9.5,17.799
10,0.12,9.5,24.291
11,0.12,9.5,32.196
12,0.12,9.5,41.648
13,0.12,9.5,52.779
14,0.12,9.5,65.715
15,0.12,9.5,80.576
16,0.12,9.5,97.475
17,0.12,9.5,116.522
18,0.12,9.5,137.82
2,0.13,9.5,0.183
3,0.13,9.5,0.631
4,0.13,9.5,1.494
5,0.13,9.5,2.896
6,0.13,9.5,4.957
7,0.13,9.5,7.802
8,0.13,9.5,11.559
9,0.13,9.5,16.358
10,0.13,9.5,22.33
11,0.13,9.5,29.599
12,0.13,9.5,38.288
13,0.13,9.5,48.513
14,0.13,9.5,60.385
15,0.13,9.5,74.008
16,0.13,9.5,89.483
17,0.13,9.5,106.903
18,0.13,9.5,126.361
2,0.14,9.5,0.172
3,0.14,9.5,0.587
4,0.14,9.5,1.385
5,0.14,9.5,2.68
6,0.14,9.5,4.584
7,0.14,9.5,7.213
8,0.14,9.5,10.688
9,0.14,9.5,15.128
10,0.14,9.5,20.653
11,0.14,9.5,27.377
12,0.14,9.5,35.409
13,0.14,9.5,44.851
14,0.14,9.5,55.803
15,0.14,9.5,68.356
16,0.14,9.5,82.599
17,0.14,9.5,98.615
18,0.14,9.5,116.484
2,0.15,9.5,0.161
3,0.15,9.5,0.548
4,0.15,9.5,1.291
5,0.15,9.5,2.493
6,0.15,9.5,4.261
7,0.15,9.5,6.704
8,0.15,9.5,9.935
9,0.15,9.5,14.065
10,0.15,9.5,19.203
11,0.15,9.5,25.452
12,0.15,9.5,32.91
13,0.15,9.5,41.669
14,0.15,9.5,51.817
15,0.15,9.5,63.436
16,0.15,9.5,76.604
17,0.15,9.5,91.396
18,0.15,9.5,107.884
2,0.16,9.5,0.152
3,0.16,9.5,0.514
4,0.16,9.5,1.208
5,0.16,9.5,2.329
6,0.16,9.5,3.979
7,0.16,9.5,6.26
8,0.16,9.5,9.279
9,0.16,9.5,13.138
10,0.16,9.5,17.935
11,0.16,9.5,23.766
12,0.16,9.5,30.719
13,0.16,9.5,38.876
14,0.16,9.5,48.316
15,0.16,9.5,59.112
16,0.16,9.5,71.335
17,0.16,9.5,85.053
18,0.16,9.5,100.331
2,0.17,9.5,0.143
3,0.17,9.5,0.484
4,0.17,9.5,1.134
5,0.17,9.5,2.184
6,0.17,9.5,3.73
7,0.17,9.5,5.87
8,0.17,9.5,8.701
9,0.17,9.5,12.32
10,0.17,9.5,16.816
11,0.17,9.5,22.277
12,0.17,9.5,28.78
13,0.17,9.5,36.403
14,0.17,9.5,45.214
15,0.17,9.5,55.281
16,0.17,9.5,66.669
17,0.17,9.5,79.438
18,0.17,9.5,93.65
2,0.18,9.5,0.136
3,0.18,9.5,0.457
4,0.18,9.5,1.068
5,0.18,9.5,2.056
6,0.18,9.5,3.51
7,0.18,9.5,5.524
8,0.18,9.5,8.189
9,0.18,9.5,11.593
10,0.18,9.5,15.821
11,0.18,9.5,20.95
12,0.18,9.5,27.052
13,0.18,9.5,34.196
14,0.18,9.5,42.447
15,0.18,9.5,51.865
16,0.18,9.5,62.509
17,0.18,9.5,74.436
18,0.18,9.5,87.702
2,0.19,9.5,0.129
3,0.19,9.5,0.432
4,0.19,9.5,1.009
5,0.19,9.5,1.941
6,0.19,9.5,3.313
7,0.19,9.5,5.215
8,0.19,9.5,7.73
9,0.19,9.5,10.943
10,0.19,9.5,14.929
11,0.19,9.5,19.759
12,0.19,9.5,25.501
13,0.19,9.5,32.216
14,0.19,9.5,39.964
15,0.19,9.5,48.8
16,0.19,9.5,58.779
17,0.19,9.5,69.955
18,0.19,9.5,82.378
2,0.2,9.5,0.123
3,0.2,9.5,0.41
4,0.2,9.5,0.956
5,0.2,9.5,1.837
6,0.2,9.5,3.137
7,0.2,9.5,4.937
8,0.2,9.5,7.318
9,0.2,9.5,10.357
10,0.2,9.5,14.124
11,0.2,9.5,18.685
12,0.2,9.5,24.101
13,0.2,9.5,30.429
14,0.2,9.5,37.724
15,0.2,9.5,46.037
16,0.2,9.5,55.419
17,0.2,9.5,65.92
18,0.2,9.5,77.59
2,0.21,9.5,0.117
3,0.21,9.5,0.39
4,0.21,9.5,0.908
5,0.21,9.5,1.744
6,0.21,9.5,2.977
7,0.21,9.5,4.686
8,0.21,9.5,6.945
9,0.21,9.5,9.827
10,0.21,9.5,13.395
11,0.21,9.5,17.711
12,0.21,9.5,22.831
13,0.21,9.5,28.809
14,0.21,9.5,35.693
15,0.21,9.5,43.534
16,0.21,9.5,52.379
17,0.21,9.5,62.273
18,0.21,9.5,73.264
2,0.22,9.5,0.112
3,0.22,9.5,0.372
4,0.22,9.5,0.864
5,0.22,9.5,1.659
6,0.22,9.5,2.832
7,0.22,9.5,4.458
8,0.22,9.5,6.606
9,0.22,9.5,9.344
10,0.22,9.5,12.731
11,0.22,9.5,16.824
12,0.22,9.5,21.675
13,0.22,9.5,27.333
14,0.22,9.5,33.846
15,0.22,9.5,41.258
16,0.22,9.5,49.616
17,0.22,9.5,58.962
18,0.22,9.5,69.341
2,0.23,9.5,0.107
3,0.23,9.5,0.355
4,0.23,9.5,0.824
5,0.23,9.5,1.582
6,0.23,9.5,2.7
7,0.23,9.5,4.25
8,0.23,9.5,6.297
9,0.23,9.5,8.902
10,0.23,9.5,12.124
11,0.23,9.5,16.012
12,0.23,9.5,20.617
13,0.23,9.5,25.985
14,0.23,9.5,32.158
15,0.23,9.5,39.181
16,0.23,9.5,47.097
17,0.23,9.5,55.945
18,0.23,9.5,65.77
2,0.24,9.5,0.103
3,0.24,9.5,0.34
4,0.24,9.5,0.787
5,0.24,9.5,1.511
6,0.24,9.5,2.58
7,0.24,9.5,4.059
8,0.24,9.5,6.013
9,0.24,9.5,8.497
10,0.24,9.5,11.566
11,0.24,9.5,15.267
12,0.24,9.5,19.647
13,0.24,9.5,24.748
14,0.24,9.5,30.612
15,0.24,9.5,37.28
16,0.24,9.5,44.792
17,0.24,9.5,53.188
18,0.24,9.5,62.508
2,0.25,9.5,0.099
3,0.25,9.5,0.326
4,0.25,9.5,0.754
5,0.25,9.5,1.446
6,0.25,9.5,2.469
7,0.25,9.5,3.884
8,0.25,9.5,5.751
9,0.25,9.5,8.124
10,0.25,9.5,11.052
11,0.25,9.5,14.581
12,0.25,9.5,18.753
13,0.25,9.5,23.61
14,0.25,9.5,29.19
15,0.25,9.5,35.533
16,0.25,9.5,42.677
17,0.25,9.5,50.659
18,0.25,9.5,59.519
2,0.26,9.5,0.095
3,0.26,9.5,0.313
4,0.26,9.5,0.723
5,0.26,9.5,1.386
6,0.26,9.5,2.366
7,0.26,9.5,3.722
8,0.26,9.5,5.509
9,0.26,9.5,7.779
10,0.26,9.5,10.577
11,0.26,9.5,13.947
12,0.26,9.5,17.929
13,0.26,9.5,22.56
14,0.26,9.5,27.88
15,0.26,9.5,33.925
16,0.26,9.5,40.73
17,0.26,9.5,48.334
18,0.26,9.5,56.773
2,0.27,9.5,0.092
3,0.27,9.5,0.3
4,0.27,9.5,0.694
5,0.27,9.5,1.331
6,0.27,9.5,2.271
7,0.27,9.5,3.572
8,0.27,9.5,5.286
9,0.27,9.5,7.459
10,0.27,9.5,10.138
11,0.27,9.5,13.36
12,0.27,9.5,17.165
13,0.27,9.5,21.59
14,0.27,9.5,26.669
15,0.27,9.5,32.439
16,0.27,9.5,38.934
17,0.27,9.5,46.19
18,0.27,9.5,54.242
2,0.28,9.5,0.088
3,0.28,9.5,0.289
4,0.28,9.5,0.667
5,0.28,9.5,1.28
6,0.28,9.5,2.183
7,0.28,9.5,3.433
8,0.28,9.5,5.078
9,0.28,9.5,7.163
10,0.28,9.5,9.729
11,0.28,9.5,12.815
12,0.28,9.5,16.457
13,0.28,9.5,20.69
14,0.28,9.5,25.548
15,0.28,9.5,31.065
16,0.28,9.5,37.274
17,0.28,9.5,44.209
18,0.28,9.5,51.905
2,0.29,9.5,0.085
3,0.29,9.5,0.279
4,0.29,9.5,0.643
5,0.29,9.5,1.232
6,0.29,9.5,2.102
7,0.29,9.5,3.303
8,0.29,9.5,4.884
9,0.29,9.5,6.886
10,0.29,9.5,9.349
11,0.29,9.5,12.309
12,0.29,9.5,15.799
13,0.29,9.5,19.855
14,0.29,9.5,24.508
15,0.29,9.5,29.79
16,0.29,9.5,35.735
17,0.29,9.5,42.375
18,0.29,9.5,49.742
2,0.3,9.5,0.083
3,0.3,9.5,0.269
4,0.3,9.5,0.619
5,0.3,9.5,1.187
6,0.3,9.5,2.025
7,0.3,9.5,3.182
8,0.3,9.5,4.703
9,0.3,9.5,6.628
10,0.3,9.5,8.995
11,0.3,9.5,11.837
12,0.3,9.5,15.188
13,0.3,9.5,19.079
14,0.3,9.5,23.542
15,0.3,9.5,28.609
16,0.3,9.5,34.31
17,0.3,9.5,40.678
18,0.3,9.5,47.743
2,0.31,9.5,0.08
3,0.31,9.5,0.259
4,0.31,9.5,0.597
5,0.31,9.5,1.145
6,0.31,9.5,1.953
7,0.31,9.5,3.068
8,0.31,9.5,4.533
9,0.31,9.5,6.385
10,0.31,9.5,8.661
11,0.31,9.5,11.394
12,0.31,9.5,14.614
13,0.31,9.5,18.353
14,0.31,9.5,22.64
15,0.31,9.5,27.506
16,0.31,9.5,32.982
17,0.31,9.5,39.097
18,0.31,9.5,45.882
2,0.32,9.5,0.077
3,0.32,9.5,0.25
4,0.32,9.5,0.577
5,0.32,9.5,1.105
6,0.32,9.5,1.884
7,0.32,9.5,2.959
8,0.32,9.5,4.37
9,0.32,9.5,6.154
10,0.32,9.5,8.344
11,0.32,9.5,10.972
12,0.32,9.5,14.068
13,0.32,9.5,17.661
14,0.32,9.5,21.781
15,0.32,9.5,26.457
16,0.32,9.5,31.718
17,0.32,9.5,37.594
18,0.32,9.5,44.114
2,0.33,9.5,0.075
3,0.33,9.5,0.242
4,0.33,9.5,0.558
5,0.33,9.5,1.069
6,0.33,9.5,1.822
7,0.33,9.5,2.861
8,0.33,9.5,4.223
9,0.33,9.5,5.944
10,0.33,9.5,8.055
11,0.33,9.5,10.587
12,0.33,9.5,13.569
13,0.33,9.5,17.03
14,0.33,9.5,20.997
15,0.33,9.5,25.5
16,0.33,9.5,30.565
17,0.33,9.5,36.223
18,0.33,9.5,42.5
2,0.34,9.5,0.073
3,0.34,9.5,0.235
4,0.34,9.5,0.54
5,0.34,9.5,1.035
6,0.34,9.5,1.764
7,0.34,9.5,2.768
8,0.34,9.5,4.084
9,0.34,9.5,5.746
10,0.34,9.5,7.783
11,0.34,9.5,10.226
12,0.34,9.5,13.102
13,0.34,9.5,16.439
14,0.34,9.5,20.264
15,0.34,9.5,24.604
16,0.34,9.5,29.487
17,0.34,9.5,34.94
18,0.34,9.5,40.992
2,0.35,9.5,0.071
3,0.35,9.5,0.228
4,0.35,9.5,0.524
5,0.35,9.5,1.003
6,0.35,9.5,1.709
7,0.35,9.5,2.68
8,0.35,9.5,3.953
9,0.35,9.5,5.559
10,0.35,9.5,7.528
11,0.35,9.5,9.887
12,0.35,9.5,12.663
13,0.35,9.5,15.884
14,0.35,9.5,19.575
15,0.35,9.5,23.764
16,0.35,9.5,28.476
17,0.35,9.5,33.739
18,0.35,9.5,39.579
2,0.36,9.5,0.069
3,0.36,9.5,0.221
4,0.36,9.5,0.508
5,0.36,9.5,0.973
6,0.36,9.5,1.657
7,0.36,9.5,2.598
8,0.36,9.5,3.83
9,0.36,9.5,5.384
10,0.36,9.5,7.287
11,0.36,9.5,9.568
12,0.36,9.5,12.251
13,0.36,9.5,15.363
14,0.36,9.5,18.929
15,0.36,9.5,22.975
16,0.36,9.5,27.528
17,0.36,9.5,32.612
18,0.36,9.5,38.254
2,0.37,9.5,0.067
3,0.37,9.5,0.215
4,0.37,9.5,0.494
5,0.37,9.5,0.944
6,0.37,9.5,1.608
7,0.37,9.5,2.52
8,0.37,9.5,3.714
9,0.37,9.5,5.218
10,0.37,9.5,7.06
11,0.37,9.5,9.267
12,0.37,9.5,11.862
13,0.37,9.5,14.872
14,0.37,9.5,18.32
15,0.37,9.5,22.234
16,0.37,9.5,26.636
17,0.37,9.5,31.552
18,0.37,9.5,37.009
2,0.38,9.5,0.065
3,0.38,9.5,0.209
4,0.38,9.5,0.48
5,0.38,9.5,0.918
6,0.38,9.5,1.562
7,0.38,9.5,2.447
8,0.38,9.5,3.604
9,0.38,9.5,5.062
10,0.38,9.5,6.846
11,0.38,9.5,8.983
12,0.38,9.5,11.495
13,0.38,9.5,14.409
14,0.38,9.5,17.747
15,0.38,9.5,21.535
16,0.38,9.5,25.796
17,0.38,9.5,30.555
18,0.38,9.5,35.837
2,0.39,9.5,0.064
3,0.39,9.5,0.204
4,0.39,9.5,0.467
5,0.39,9.5,0.892
6,0.39,9.5,1.518
7,0.39,9.5,2.377
8,0.39,9.5,3.5
9,0.39,9.5,4.914
10,0.39,9.5,6.644
11,0.39,9.5,8.714
12,0.39,9.5,11.149
13,0.39,9.5,13.972
14,0.39,9.5,17.207
15,0.39,9.5,20.876
16,0.39,9.5,25.005
17,0.39,9.5,29.616
18,0.39,9.5,34.733
2,0.4,9.5,0.062
3,0.4,9.5,0.198
4,0.4,9.5,0.454
5,0.4,9.5,0.868
6,0.4,9.5,1.476
7,0.4,9.5,2.311
8,0.4,9.5,3.401
9,0.4,9.5,4.774
10,0.4,9.5,6.452
11,0.4,9.5,8.461
12,0.4,9.5,10.822
13,0.4,9.5,13.56
14,0.4,9.5,16.696
15,0.4,9.5,20.255
16,0.4,9.5,24.258
17,0.4,9.5,28.729
18,0.4,9.5,33.692
2,0.1,10,0.217
3,0.1,10,0.767
4,0.1,10,1.841
5,0.1,10,3.602
6,0.1,10,6.203
7,0.1,10,9.794
8,0.1,10,14.525
9,0.1,10,20.552
10,0.1,10,28.034
11,0.1,10,37.131
12,0.1,10,48.007
13,0.1,10,60.821
14,0.1,10,75.732
15,0.1,10,92.894
16,0.1,10,112.456
17,0.1,10,134.564
18,0.1,10,159.355
2,0.11,10,0.201
3,0.11,10,0.702
4,0.11,10,1.677
5,0.11,10,3.272
6,0.11,10,5.622
7,0.11,10,8.865
8,0.11,10,13.138
9,0.11,10,18.586
10,0.11,10,25.354
11,0.11,10,33.59
12,0.11,10,43.438
13,0.11,10,55.044
14,0.11,10,68.544
15,0.11,10,84.075
16,0.11,10,101.765
17,0.11,10,121.738
18,0.11,10,144.113
2,0.12,10,0.186
3,0.12,10,0.646
4,0.12,10,1.539
5,0.12,10,2.994
6,0.12,10,5.136
7,0.12,10,8.089
8,0.12,10,11.985
9,0.12,10,16.955
10,0.12,10,23.133
11,0.12,10,30.654
12,0.12,10,39.649
13,0.12,10,50.245
14,0.12,10,62.565
15,0.12,10,76.726
16,0.12,10,92.841
17,0.12,10,111.017
18,0.12,10,131.356
2,0.13,10,0.174
3,0.13,10,0.599
4,0.13,10,1.421
5,0.13,10,2.757
6,0.13,10,4.722
7,0.13,10,7.434
8,0.13,10,11.012
9,0.13,10,15.58
10,0.13,10,21.263
11,0.13,10,28.18
12,0.13,10,36.452
13,0.13,10,46.19
14,0.13,10,57.504
15,0.13,10,70.496
16,0.13,10,85.265
17,0.13,10,101.905
18,0.13,10,120.505
2,0.14,10,0.162
3,0.14,10,0.557
4,0.14,10,1.318
5,0.14,10,2.553
6,0.14,10,4.368
7,0.14,10,6.873
8,0.14,10,10.181
9,0.14,10,14.407
10,0.14,10,19.665
11,0.14,10,26.065
12,0.14,10,33.714
13,0.14,10,42.712
14,0.14,10,53.157
15,0.14,10,65.139
16,0.14,10,78.744
17,0.14,10,94.057
18,0.14,10,111.155
2,0.15,10,0.153
3,0.15,10,0.521
4,0.15,10,1.229
5,0.15,10,2.375
6,0.15,10,4.061
7,0.15,10,6.388
8,0.15,10,9.464
9,0.15,10,13.394
10,0.15,10,18.285
11,0.15,10,24.235
12,0.15,10,31.341
13,0.15,10,39.693
14,0.15,10,49.378
15,0.15,10,60.477
16,0.15,10,73.067
17,0.15,10,87.221
18,0.15,10,103.011
2,0.16,10,0.144
3,0.16,10,0.489
4,0.16,10,1.15
5,0.16,10,2.219
6,0.16,10,3.792
7,0.16,10,5.965
8,0.16,10,8.838
9,0.16,10,12.511
10,0.16,10,17.078
11,0.16,10,22.633
12,0.16,10,29.261
13,0.16,10,37.045
14,0.16,10,46.061
15,0.16,10,56.382
16,0.16,10,68.077
17,0.16,10,81.214
18,0.16,10,95.855
2,0.17,10,0.136
3,0.17,10,0.46
4,0.17,10,1.08
5,0.17,10,2.082
6,0.17,10,3.555
